ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9A,AW9B,AW9C,AW19,AW20,AW21
332,838,1,2,1,1,,1,,0,1,,,,45,4,8,,,2,,1,1,0,2,1,3,1.152,1.938,48,2,,,,,,,,,,,,1,,2
333,838,2,4,1,3,1,1,,0,1,,,,79,3,1,,,2,,1,2,0,2,2,3,1.176,2.234,21,1,2,3,8,,,8,9,1,9,9,8,2,,4
334,838,1,2,1,1,,2,2,1,1,,,,32,4,99,2,,2,,1,3,0,2,2,3,1.027,1.893,5,2,,,,,,,,,,,,3,1,3
335,838,2,5,1,1,,2,2,0,2,,,,48,4,5,,,2,,1,1,0,2,1,3,1.152,1.938,48,1,3,5,2,,2,,8,1,1,1,2,1,,3
336,838,1,2,1,1,,5,3,2,1,0,1,1,38,1,3,,,2,,2,2,0,2,2,3,1.848,4.141,45,1,3,5,2,,8,,2,2,3,2,3,2,,3
337,838,1,1,1,2,,1,,0,1,,,,51,2,2,,,2,,5,3,0,2,2,2,0.56,1.11,29,1,4,5,1,1,,,1,1,3,4,1,3,2,4
338,838,1,2,1,3,2,4,2,1,1,0,1,1,34,3,6,,,2,,1,1,0,2,2,3,1.241,2.287,48,1,3,5,9,,,9,9,1,2,2,2,1,,4
339,838,1,2,1,3,5,2,2,1,1,,,,61,2,3,,,2,,1,1,0,1,1,3,0.783,1.599,1,1,4,5,1,1,,,1,1,3,2,1,1,,4
340,838,1,2,1,3,1,4,4,3,1,,,,63,3,8,,,2,,1,2,0,2,1,4,1.145,2.29,6,1,3,5,0,,,0,3,0,1,1,1,2,,2
341,838,2,2,1,1,,5,2,1,1,2,1,0,42,2,4,,,2,,1,1,0,1,2,2,0.628,1.247,29,1,3,5,2,,2,,2,1,1,1,1,1,,2
342,838,1,2,1,1,,4,2,1,1,0,0,2,35,4,8,,,2,,1,3,0,1,1,3,1.294,2.175,48,1,4,5,1,1,,,3,1,3,3,2,3,2,2
344,838,2,1,1,1,,1,,1,0,,,,24,3,5,,,2,,1,1,0,1,1,3,0.634,0.647,47,2,,,,,,,,,,,,1,,4
345,838,2,1,1,1,,2,1,1,0,0,0,1,31,2,4,,,2,,2,3,0,1,1,2,2.314,2.08,20,2,,,,,,,,,,,,3,2,5
346,838,1,2,2,3,2,2,2,1,1,,,,70,2,99,2,,2,,1,2,0,2,2,3,0.632,1.201,47,1,4,5,2,,1,,2,2,3,1,2,2,,5
347,838,1,2,2,2,,5,2,1,1,2,1,0,40,2,6,,,2,,1,1,0,2,2,1,0.465,0.913,42,2,,,,,,,,,,,,1,,5
348,838,2,5,1,2,,2,1,0,1,1,0,0,39,4,1,,,2,,1,2,0,2,1,2,0.552,0.53,55,1,3,4,8,,,8,8,7,2,8,2,2,,3
349,838,1,2,1,1,,3,2,1,1,0,0,1,37,3,9,,1,2,,1,1,0,1,1,3,1.563,2.628,48,1,4,5,0,,,0,3,1,1,1,1,1,,3
350,838,1,2,1,2,,3,2,1,1,0,0,1,21,2,99,2,,2,,1,2,0,1,2,2,0.388,0.879,18,2,,,,,,,,,,,,2,,5
351,838,1,2,1,1,,4,2,1,1,0,1,1,30,3,5,,,2,,1,1,0,1,1,3,0.924,1.888,28,1,3,5,1,1,,,1,1,3,3,3,1,,4
352,838,1,2,1,2,,2,2,1,1,,,,60,6,98,2,,2,,1,3,0,2,2,3,0.947,1.744,5,1,4,5,2,,1,,2,1,1,1,3,3,1,4
353,838,1,2,1,1,,4,4,3,1,,,,49,5,8,,,2,,1,3,0,2,1,3,1.152,1.938,48,1,3,5,2,,2,,2,1,2,1,2,3,2,4
354,838,2,2,1,1,,2,2,1,1,,,,50,2,6,,,2,,1,3,0,1,2,2,0.651,1.291,29,1,2,5,2,,2,,2,2,2,2,2,3,1,3
355,838,1,2,1,3,2,3,3,2,1,,,,60,1,1,,,2,,1,3,0,2,2,3,1.793,3.408,47,1,2,5,2,,1,,2,7,2,1,1,3,7,3
356,838,1,1,2,1,,3,3,2,1,,,,32,2,6,,,2,,1,1,0,1,2,2,0.864,3.426,46,1,3,5,2,,2,,2,1,3,1,1,1,,3
357,838,1,2,1,3,1,2,2,1,1,,,,73,2,2,,,2,,1,3,0,2,1,2,0.585,1.123,55,1,3,5,1,1,,,1,1,1,3,1,3,7,4
358,838,1,2,1,1,,4,2,1,1,0,1,1,30,2,5,,,2,,1,1,0,1,2,2,0.864,1.713,29,1,1,5,1,8,,,1,1,3,3,1,1,,4
359,838,1,2,1,1,,2,2,1,1,,,,45,2,9,,2,2,,2,2,1,1,1,3,0.495,1.01,47,1,4,5,2,,2,,2,7,3,1,3,2,,3
360,838,1,2,1,1,,3,2,1,1,0,0,1,35,2,5,,,2,,1,2,0,1,2,3,0.946,1.743,5,1,4,5,2,,1,,2,7,3,2,1,2,,3
361,838,2,1,1,1,,2,2,0,2,,,,30,4,8,,,2,,1,3,0,2,1,3,1.697,2.853,22,2,,,,,,,,,,,,3,2,3
362,838,1,2,1,3,4,4,2,1,1,0,0,2,34,3,4,,,2,,1,1,0,2,1,3,0.947,1.819,51,2,,,,,,,,,,,,1,,3
363,838,1,2,1,3,2,2,2,1,1,,,,62,3,9,,1,2,,1,2,0,2,2,3,0.947,1.744,48,1,4,5,1,1,,,1,1,1,1,1,2,,4
364,838,1,2,1,1,,5,4,3,1,1,0,0,41,3,98,1,,2,,2,2,2,2,1,3,1.047,1.762,48,1,3,4,2,,2,,2,7,1,1,3,2,,4
365,838,1,2,1,3,2,3,3,2,1,,,,58,2,5,,,2,,1,2,0,2,2,3,0.681,1.295,47,1,4,5,2,,1,,2,7,2,3,3,2,,2
366,838,1,1,1,2,,1,,1,0,,,,31,3,6,,,2,,1,2,0,1,2,2,0.864,0.856,27,1,3,5,2,,1,,2,2,1,1,3,2,,3
367,838,1,1,1,1,,3,1,1,0,1,1,0,45,4,8,,,2,,2,2,1,1,1,2,0.723,0.649,29,1,4,5,2,,1,,2,7,2,1,3,2,,1
368,838,1,2,1,1,,3,3,1,2,,,,45,4,99,1,,1,1,,2,1,1,1,3,0.309,0.594,37,1,4,5,2,,2,,2,2,2,1,1,2,,4
369,838,1,4,1,3,1,3,3,2,1,,,,66,3,2,,,2,,1,3,1,2,1,3,0.335,0.643,24,1,4,5,2,,2,,2,1,3,1,1,3,7,3
370,838,1,1,1,1,,2,2,1,1,,,,30,6,6,,,2,,1,8,0,2,1,2,0.827,1.587,55,2,,,,,,,,,,,,8,2,3
371,838,9,9,1,3,1,9,,,,,,,70,1,99,9,,2,,1,9,0,2,2,2,1.005,2.278,26,1,1,5,9,,,9,9,9,8,8,8,9,9,7
372,838,1,2,1,3,2,3,2,1,1,0,0,1,35,2,5,,,2,,1,2,0,2,1,1,0.648,1.319,34,1,3,5,8,,,8,8,1,2,2,3,2,,4
373,838,1,2,1,3,2,4,2,1,1,0,0,2,29,2,6,,,2,,1,3,0,2,1,3,0.947,1.819,12,1,4,5,2,,1,,2,1,2,2,2,3,8,3
374,838,1,3,1,2,,1,,0,1,,,,70,3,3,,,2,,2,2,0,2,1,2,1.563,2.809,29,1,4,5,2,,1,,2,2,2,1,3,2,,2
375,838,1,2,1,1,,4,2,1,1,0,1,1,39,4,8,,,2,,1,2,0,1,1,2,0.521,1.001,17,1,4,5,1,2,,,3,1,3,2,3,2,,4
376,838,1,2,1,3,1,2,2,1,1,,,,62,3,9,,1,2,,1,3,0,2,1,1,0.687,1.398,36,1,4,5,2,,1,,2,2,2,1,1,3,7,3
377,838,1,2,1,2,,2,2,1,1,,,,55,2,3,,,2,,1,3,0,2,1,2,1.186,2.131,29,1,4,5,2,,1,,2,1,3,3,3,3,1,2
378,838,1,2,1,1,,3,2,1,1,0,0,1,22,3,6,,,2,,1,2,0,2,1,3,1.55,2.977,45,2,,,,,,,,,,,,2,,2
379,838,1,2,1,1,,4,2,1,1,2,0,0,40,4,9,,2,2,,1,3,0,1,1,1,0.568,1.157,36,2,,,,,,,,,,,,3,1,3
380,838,1,2,1,3,1,2,2,1,1,,,,58,1,2,,,2,,1,3,0,2,1,3,1.902,3.653,12,1,4,5,1,1,,,1,1,3,1,8,3,2,4
381,838,1,2,1,1,,4,2,1,1,1,1,0,41,2,9,,2,2,,1,1,0,1,1,3,0.722,1.386,37,1,4,5,1,1,,,1,1,3,3,1,1,,4
382,838,2,2,1,3,2,3,2,1,1,0,0,1,26,3,5,,,2,,1,3,0,2,2,1,0.519,1.12,50,1,3,5,0,,,0,3,1,2,1,1,3,7,3
383,838,1,2,1,1,,2,2,1,1,,,,99,3,99,2,,2,,1,3,0,1,1,1,0.81,1.65,36,1,3,5,1,2,,,1,1,3,3,2,3,2,4
384,838,1,2,1,3,2,5,2,1,1,0,1,2,28,2,5,,,2,,1,3,0,2,1,3,0.947,1.819,13,2,,,,,,,,,,,,3,1,2
385,838,1,2,1,1,,4,2,1,1,1,1,0,35,2,5,,,2,,1,1,0,1,2,2,0.411,0.932,26,1,3,5,1,2,,,1,1,2,1,1,1,,3
386,838,1,2,1,1,,2,2,1,1,,,,56,5,9,,2,2,,1,2,0,2,1,2,0.522,1.002,18,1,4,5,2,,2,,2,1,1,1,1,2,,2
387,838,1,2,1,3,4,4,2,1,1,0,1,1,32,4,99,2,,2,,1,1,0,2,1,2,0.684,1.313,18,1,4,5,0,,,1,3,1,2,4,3,1,,3
388,838,2,1,1,2,,1,,0,1,,,,22,5,1,,,2,,1,3,0,2,1,3,1.444,2.949,1,2,,,,,,,,,,,,3,1,3
389,838,2,5,1,1,,1,,1,0,,,,34,3,8,,,2,,1,1,0,1,1,1,0.943,0.961,34,2,,,,,,,,,,,,1,,4
390,838,1,4,1,3,8,1,,0,1,,,,60,5,98,8,,2,,1,2,1,2,1,3,0.278,0.569,47,1,4,5,1,1,,,1,1,3,1,3,2,,2
391,838,1,1,1,1,,2,2,1,1,,,,27,3,8,,,2,,1,3,0,1,1,1,0.943,1.922,36,1,3,5,2,,2,,2,7,1,1,2,3,1,3
392,838,2,2,1,1,,3,2,1,1,0,1,0,26,2,5,,,2,,1,3,1,1,1,3,1.074,1.805,48,2,,,,,,,,,,,,3,8,2
393,838,1,4,1,3,2,1,,0,1,,,,74,3,5,,,2,,1,2,0,2,1,3,1.451,2.439,48,1,4,5,2,,1,,2,2,1,1,1,2,,2
394,838,1,2,1,1,,2,2,1,1,,,,22,2,4,,,2,,1,1,0,1,1,3,0.634,1.295,1,2,,,,,,,,,,,,1,,4
395,838,1,2,1,1,,2,2,1,1,,,,24,4,6,,,2,,1,1,0,2,1,2,1.353,2.597,39,1,3,5,1,1,,,1,1,2,2,2,1,,4
396,838,1,2,1,1,,3,2,1,1,0,1,0,43,4,9,,1,2,,1,1,0,1,2,3,0.433,0.971,45,1,4,5,1,1,,,1,1,3,3,2,1,,5
397,838,1,2,1,3,1,2,2,1,1,,,,78,5,6,,,2,,1,2,0,1,1,3,0.583,1.191,21,1,4,5,2,,1,,2,1,1,1,1,2,,2
398,838,2,2,1,1,,3,2,1,1,1,0,0,28,4,5,,,2,,5,2,0,1,1,1,0.781,1.59,36,2,,,,,,,,,,,,2,,3
399,838,1,2,1,3,2,2,2,1,1,,,,51,2,9,,1,2,,1,2,0,2,1,1,0.611,1.245,34,2,,,,,,,,,,,,2,,3
400,838,1,2,1,3,2,2,2,1,1,,,,60,3,9,,1,2,,1,1,0,2,1,1,0.687,1.398,36,1,3,5,1,2,,,1,1,1,2,2,1,,5
401,838,1,2,1,1,,2,2,1,1,,,,65,5,9,,2,2,,2,2,1,1,1,3,1.099,1.846,22,1,4,5,2,,1,,2,2,1,1,3,2,,3
402,838,1,2,1,1,,3,2,1,1,0,1,0,34,4,6,,,2,,1,3,0,1,2,3,0.596,1.335,37,1,3,5,1,1,,,1,1,2,2,1,3,7,4
403,838,2,1,1,3,2,2,1,0,1,0,0,1,28,2,3,,,2,,9,3,0,2,1,1,0.664,0.676,36,1,3,5,2,,2,,2,2,4,3,3,3,1,3
404,838,2,2,1,1,,3,2,1,1,0,1,0,54,2,7,,,2,,2,3,0,2,1,1,0.869,1.768,36,1,3,5,2,,1,,2,2,3,1,3,3,1,3
405,838,1,2,1,1,,2,2,1,1,,,,54,3,9,,2,2,,1,3,0,2,1,2,0.561,1.078,17,2,,,,,,,,,,,,3,1,2
406,838,1,2,1,1,,4,2,1,1,0,2,0,43,5,7,,,2,,1,3,0,1,2,2,0.52,1.031,27,1,4,5,2,,1,,2,2,2,1,3,3,1,2
407,838,1,2,1,1,,5,2,1,1,2,1,0,41,4,8,,,2,,1,1,1,1,1,2,0.491,0.882,20,1,4,5,1,1,,,1,1,1,1,1,1,,4
408,838,1,5,1,3,4,3,1,0,1,1,1,0,36,2,4,,,2,,1,1,0,2,1,2,0.595,0.571,17,1,3,3,2,,2,,3,1,3,1,3,1,,3
409,838,1,2,1,2,,2,2,1,1,,,,42,1,7,,,2,,1,2,0,2,1,2,1.566,3.006,17,1,1,5,2,,8,,2,2,1,3,3,2,,3
410,838,1,2,1,1,,4,2,1,1,2,0,0,47,2,5,,,2,,1,2,0,1,1,2,1.228,2.207,29,1,3,5,2,,1,,2,1,1,1,1,2,,4
411,838,1,1,1,1,,1,,1,0,,,,37,4,6,,,2,,1,2,0,1,2,4,0.533,0.573,30,1,3,4,2,,2,,3,2,4,2,2,2,,3
412,838,1,2,1,2,,4,3,1,2,1,0,0,45,3,9,,2,2,,1,1,0,2,2,2,0.56,2.22,29,1,3,3,0,,,1,1,1,3,3,3,1,,4
413,838,1,4,1,3,1,1,,0,1,,,,81,2,1,,,2,,1,2,0,2,1,4,0.987,2.031,30,1,4,5,2,,8,,2,2,1,1,3,2,,3
414,838,1,1,1,1,,1,,1,0,,,,35,4,9,,1,2,,1,1,0,1,2,2,0.535,0.531,31,1,3,5,1,2,,,3,1,2,2,1,1,,3
415,838,1,2,1,3,2,2,2,1,1,,,,61,4,8,,,2,,1,2,0,2,2,4,0.402,0.864,35,1,4,5,2,,1,,2,2,2,1,2,2,,3
416,838,1,2,1,1,,4,2,1,1,0,0,2,34,2,99,9,,2,,1,3,0,1,1,3,0.924,1.888,1,1,4,5,1,1,,,1,1,1,2,1,3,2,5
417,838,1,2,1,1,,4,2,1,1,0,1,1,38,2,6,,,2,,1,3,0,1,2,4,0.485,1.042,30,2,,,,,,,,,,,,3,7,2
418,838,1,2,1,2,,2,2,1,1,,,,64,3,3,,,2,,1,1,0,1,2,4,0.565,1.214,30,1,3,5,8,,,1,1,1,2,2,3,1,,4
419,838,1,2,1,1,,3,2,1,1,1,0,0,39,2,6,,,2,,1,3,0,2,2,4,0.457,0.985,30,1,3,5,1,2,,,1,2,2,1,2,3,7,1
420,838,1,2,1,1,,2,2,1,1,,,,50,1,8,,,2,,1,1,0,1,1,4,2.808,5.617,6,1,4,5,1,1,,,1,1,3,4,1,1,,5
421,838,2,5,1,1,,1,,0,1,,,,51,3,3,,,2,,1,1,0,2,1,4,0.509,1.047,35,2,,,,,,,,,,,,1,,3
422,838,2,5,1,1,,2,2,1,1,,,,35,2,8,,,2,,1,2,0,2,1,4,1.08,2.161,6,2,,,,,,,,,,,,2,,2
423,838,1,2,1,2,,4,3,1,2,1,0,0,48,2,99,9,,2,,1,3,0,2,1,2,0.561,2.155,17,1,3,5,9,,,9,9,9,2,1,2,3,7,3
424,838,1,2,1,1,,2,2,1,1,,,,99,5,99,9,,2,,1,1,0,1,1,4,1.118,2.237,6,1,3,5,1,2,,,1,1,2,2,1,1,,4
425,838,1,2,1,1,,2,2,1,1,,,,33,4,8,,,2,,1,3,0,1,1,4,0.651,1.338,4,1,3,5,8,,,8,8,1,1,1,3,3,2,4
426,838,2,1,1,1,,1,,0,1,,,,30,4,4,,,2,,1,2,0,2,1,4,1.242,2.486,6,1,4,5,2,,1,,2,2,3,1,1,2,,1
427,838,2,1,1,1,,3,3,3,0,,,,33,2,9,,2,2,,1,2,0,1,1,4,0.786,1.616,4,2,,,,,,,,,,,,2,,2
428,838,1,2,1,1,,2,2,1,1,,,,54,3,6,,,2,,1,3,0,1,1,4,1.186,2.372,53,1,2,5,2,,1,,2,2,2,2,1,3,1,3
429,838,2,1,1,1,,1,,0,1,,,,25,4,4,,,2,,1,3,0,2,1,4,0.621,1.277,8,1,4,5,2,,1,,2,2,3,1,2,3,1,1
430,838,2,1,1,1,,1,,0,1,,,,20,2,2,,,2,,1,3,0,2,1,4,1.228,2.524,4,2,,,,,,,,,,,,3,8,3
431,838,1,2,1,3,5,6,3,1,2,0,2,1,31,2,5,,,2,,1,3,0,2,2,4,1.337,5.43,41,1,1,5,0,,,1,3,1,2,1,1,3,1,2
432,838,1,2,1,1,,3,2,1,1,1,0,0,39,5,99,1,,2,,1,2,0,1,1,4,0.473,0.973,49,1,4,5,8,,,2,2,2,2,1,2,2,,3
433,838,1,2,1,1,,4,2,1,1,0,1,1,32,3,8,,,2,,1,3,0,1,2,2,0.864,1.713,38,1,3,5,1,1,,,1,1,2,1,1,3,7,3
434,838,1,2,1,3,3,4,2,1,1,1,1,0,39,3,8,,,1,1,,1,0,1,2,4,0.485,1.042,35,1,4,5,8,,,1,1,1,2,1,2,1,,3
435,838,1,2,1,1,,4,2,1,1,1,1,0,42,5,9,,2,2,,1,3,0,1,2,4,0.402,0.863,16,1,3,5,2,,2,,2,0,2,1,2,3,1,2
436,838,1,2,1,1,,4,3,2,1,1,0,0,47,5,9,,1,2,,1,8,1,1,1,4,0.491,1.963,53,2,,,,,,,,,,,,8,7,2
437,838,2,2,1,1,,3,2,1,1,1,0,0,38,5,8,,,2,,5,3,1,2,1,4,0.278,0.572,8,1,2,5,1,2,,,1,1,3,1,1,3,2,2
438,838,2,2,1,3,4,5,2,1,1,0,1,2,24,4,1,,,2,,1,2,0,1,1,4,0.539,1.109,49,2,,,,,,,,,,,,2,,8
439,838,1,2,1,1,,4,2,1,1,0,2,0,27,2,7,,,2,,1,3,0,2,1,3,2.051,3.448,48,2,,,,,,,,,,,,3,1,4
440,838,1,2,1,1,,4,2,1,1,1,1,0,40,5,8,,,2,,1,3,0,2,1,4,0.894,1.789,53,1,4,5,2,,1,,2,2,2,2,2,3,1,2
441,838,2,2,1,1,,2,2,1,1,,,,23,1,2,,,2,,1,3,0,1,1,4,1.078,2.158,6,2,,,,,,,,,,,,3,8,3
442,838,1,4,1,1,,1,,0,1,,,,45,5,99,1,,2,,1,1,3,2,1,4,0.421,0.844,6,1,3,5,2,,1,,3,1,4,2,1,1,,5
443,838,1,2,1,1,,6,4,2,2,0,2,0,47,2,4,,,2,,2,2,0,2,2,3,0.862,3.274,28,1,4,5,2,,1,,2,1,1,8,3,2,,5
444,838,1,2,1,1,,3,2,1,1,0,0,1,27,4,8,,,2,,1,1,0,1,1,4,0.651,1.338,49,1,4,5,1,1,,,3,1,2,3,1,1,,1
445,838,2,5,1,2,,1,,0,1,,,,35,2,1,,,2,,1,1,0,2,1,4,1.08,2.161,6,1,4,5,1,1,,,1,1,3,2,2,1,,5
446,838,1,2,1,3,2,4,2,1,1,0,0,2,33,2,6,,,2,,1,1,0,2,1,4,1.501,3.003,53,2,,,,,,,,,,,,1,,3
447,838,1,1,1,3,4,4,3,1,2,0,0,1,52,2,3,,,2,,1,1,0,2,1,4,1.019,4.077,6,1,3,5,2,,2,,2,1,1,2,2,1,,4
448,838,2,5,1,1,,3,2,1,1,0,1,0,31,4,6,,,2,,5,3,0,1,1,4,0.651,1.338,8,2,,,,,,,,,,,,3,1,3
449,838,1,1,1,1,,2,2,0,2,,,,40,4,9,,2,2,,1,1,0,2,1,4,0.894,1.789,6,1,4,5,8,,,2,2,1,2,2,2,1,,2
450,838,1,2,1,3,1,2,2,1,1,,,,60,1,6,,,2,,1,2,0,1,2,4,1.487,3.197,4,1,2,5,2,,2,,1,1,2,2,2,2,,4
451,838,2,2,1,2,,2,2,1,1,,,,24,3,4,,,2,,1,1,0,1,1,4,1.078,2.158,53,1,4,5,1,1,,,1,1,2,1,2,1,,4
452,838,1,2,1,3,3,3,2,1,1,1,0,0,39,4,9,,1,2,,1,2,0,2,1,4,0.894,1.789,6,1,4,5,2,,1,,2,2,1,3,2,2,,2
453,838,2,2,1,1,,5,2,1,1,0,1,2,29,2,6,,,2,,1,2,0,1,1,4,1.573,3.146,6,2,,,,,,,,,,,,2,,3
454,838,1,2,1,3,1,4,4,3,1,,,,60,3,99,9,,2,,1,9,0,2,2,4,1.188,2.411,6,2,,,,,,,,,,,,9,2,3
455,838,1,2,1,3,5,2,2,1,1,,,,63,1,4,,,2,,1,2,0,2,1,4,2.815,5.633,6,1,4,3,2,,1,,2,7,1,3,3,2,,3
456,838,1,4,1,1,,1,,0,1,,,,49,1,1,,,2,,1,2,0,2,1,4,2.683,5.368,6,2,,,,,,,,,,,,2,,4
457,838,1,3,1,1,,2,1,0,1,0,0,1,31,4,7,,,2,,5,3,1,2,1,4,0.622,0.622,6,1,3,5,2,,1,,2,2,1,1,2,3,1,3
458,838,2,5,1,3,1,1,,1,0,,,,61,2,5,,,2,,1,2,0,1,1,4,1.332,1.333,6,2,,,,,,,,,,,,2,,3
459,838,2,2,1,3,1,2,2,1,1,,,,68,1,5,,,2,,1,2,0,1,1,4,2.864,5.728,6,2,,,,,,,,,,,,2,,3
460,838,2,1,1,3,5,2,2,1,1,,,,33,2,98,2,,2,,1,8,0,1,1,4,1.573,3.146,6,2,,,,,,,,,,,,8,8,4
461,838,2,1,1,1,,3,2,1,1,0,1,0,32,2,3,,,2,,1,3,0,1,1,2,1.63,2.928,29,2,,,,,,,,,,,,3,2,3
462,838,2,1,1,1,,3,2,1,1,0,0,1,23,2,4,,,2,,1,3,0,1,1,4,1.078,2.158,6,1,3,5,2,,8,,3,7,1,1,2,3,1,4
463,838,1,1,1,1,,2,2,1,1,,,,39,6,5,,,2,,1,1,0,1,1,3,0.722,1.386,37,1,3,4,1,1,,,1,1,3,2,3,1,,4
464,838,1,1,1,1,,3,3,0,3,,,,35,2,4,,,2,,1,3,0,2,1,3,0.682,1.309,13,2,,,,,,,,,,,,3,2,1
465,838,1,2,1,2,,4,2,1,1,1,1,0,40,4,99,9,,2,,1,3,0,2,1,2,0.493,0.945,26,1,3,5,8,,,1,2,9,2,2,2,3,1,3
466,838,1,1,1,2,,2,2,1,1,,,,18,2,6,,,2,,1,3,0,1,1,3,0.681,1.307,24,2,,,,,,,,,,,,3,2,4
467,838,1,2,1,1,,2,2,1,1,,,,32,2,5,,,2,,1,3,0,1,1,3,0.992,1.905,12,2,,,,,,,,,,,,3,1,4
468,838,2,1,1,2,,2,2,1,1,,,,27,3,2,,,2,,1,2,0,1,1,3,0.992,1.905,12,1,4,5,2,,1,,2,2,1,2,3,2,,2
469,838,2,1,1,2,,2,2,0,2,,,,20,3,2,,,2,,1,3,0,2,1,3,1.55,2.977,24,2,,,,,,,,,,,,3,1,2
470,838,2,2,2,1,,3,2,1,1,0,1,0,39,5,6,,,2,,1,1,0,2,1,1,1.09,1.763,9,1,3,5,1,1,,,1,1,3,2,1,1,,4
471,838,1,2,1,1,,3,2,1,1,0,0,1,31,3,99,9,,2,,1,1,1,1,1,1,0.472,0.961,36,2,,,,,,,,,,,,1,,4
472,838,1,2,1,1,,4,3,2,1,1,0,0,53,5,9,,1,2,,1,1,0,1,1,1,0.589,2.398,34,1,4,5,1,2,,,1,1,2,2,2,1,,4
473,838,1,5,1,2,,2,2,1,1,,,,99,3,3,,,2,,1,2,0,2,1,1,0.755,1.539,42,1,3,5,2,,1,,2,2,1,1,3,2,,3
474,838,1,2,1,3,1,2,2,1,1,,,,62,4,7,,,2,,1,1,0,1,1,3,0.696,1.336,37,1,1,5,0,,,2,3,1,1,1,3,1,,4
475,838,1,2,2,3,1,2,2,1,1,,,,79,2,2,,,2,,1,1,0,1,2,3,0.714,1.356,47,1,3,5,1,1,,,1,1,3,3,3,1,,4
476,838,1,2,1,1,,4,2,1,1,1,0,1,38,2,3,,,2,,1,2,0,1,1,3,0.722,1.386,24,1,3,4,0,,,2,2,2,1,1,4,2,,2
477,838,1,1,2,1,,5,3,2,1,2,0,0,19,2,4,,,2,,1,1,0,1,1,3,0.681,2.614,12,1,2,3,1,2,,,1,7,3,1,3,1,,4
478,838,1,2,1,1,,2,2,1,1,,,,31,4,8,,,2,,1,3,0,1,1,1,1.588,2.567,25,1,3,5,2,,1,,2,1,1,1,2,3,1,3
479,838,1,1,1,1,,2,2,1,1,,,,29,4,99,1,,2,,1,1,0,1,1,2,0.717,1.376,26,1,4,5,9,,,1,1,1,2,1,2,1,,3
480,838,2,5,1,3,1,1,,0,1,,,,76,1,2,,,2,,1,8,0,2,1,2,2.747,5.272,18,1,2,5,2,,1,,2,7,2,2,4,8,8,3
481,838,1,2,1,1,,4,2,1,1,2,0,0,44,5,9,,2,2,,1,1,0,1,1,2,0.521,1.001,26,1,2,4,1,2,,,1,1,2,1,1,1,,4
482,838,1,2,1,1,,3,3,1,2,,,,50,4,99,9,,2,,2,2,0,2,1,1,0.719,2.928,36,1,2,4,9,,,9,9,9,2,1,1,2,,2
483,838,1,2,1,1,,5,2,1,1,3,0,0,54,2,7,,,2,,1,2,0,1,1,2,0.653,1.254,18,1,3,5,2,,2,,2,1,2,1,3,2,,4
484,838,1,5,1,1,,4,1,0,1,3,0,0,36,5,6,,,2,,1,2,0,2,1,3,0.536,0.547,47,1,3,5,2,,2,,2,1,1,1,2,2,,2
485,838,1,1,1,1,,1,,0,1,,,,42,5,7,,,2,,1,2,0,2,1,2,0.493,0.945,18,1,4,5,2,,1,,2,2,2,1,2,2,,2
486,838,1,2,2,1,,5,2,1,1,0,2,1,48,5,8,,,2,,1,3,0,1,1,1,0.589,1.199,36,2,,,,,,,,,,,,3,1,1
487,838,2,1,1,1,,1,,1,0,,,,28,4,6,,,2,,1,1,0,1,1,2,0.717,0.688,39,1,3,4,1,1,,,1,1,1,1,2,1,,4
488,838,1,1,1,3,4,1,,1,0,,,,26,2,2,,,2,,2,3,0,1,1,3,1.409,1.354,12,1,4,5,2,,1,,2,2,3,1,3,3,1,2
489,838,1,2,1,1,,5,5,3,2,,,,43,2,7,,,2,,1,3,0,2,1,3,0.681,2.617,51,1,3,5,1,2,,,1,1,3,3,3,3,2,4
490,838,1,1,2,1,,2,2,1,1,,,,18,2,7,,,2,,1,3,0,1,1,2,0.594,1.14,39,1,3,5,2,,1,,2,7,2,1,3,3,1,3
491,838,1,2,1,1,,4,3,1,2,0,1,0,54,1,7,,,2,,2,2,0,1,1,1,2.601,5.296,36,2,,,,,,,,,,,,2,,4
492,838,2,1,1,1,,1,,0,1,,,,23,3,3,,,2,,1,1,0,2,1,3,1.55,2.977,37,2,,,,,,,,,,,,1,,2
493,838,2,1,1,1,,1,,0,1,,,,24,2,5,,,2,,1,0,0,2,2,3,1.124,2.519,54,2,,,,,,,,,,,,0,7,3
494,838,1,2,1,1,,4,4,1,3,,,,53,2,8,,,2,,1,1,1,2,1,1,0.306,1.245,36,1,3,5,1,2,,,1,1,3,2,2,1,,3
495,838,1,1,2,3,3,4,3,2,1,1,0,0,18,2,9,,2,2,,1,1,2,1,1,1,0.323,1.317,34,2,,,,,,,,,,,,1,,4
496,838,1,2,1,1,,3,2,1,1,1,0,0,42,4,9,,1,2,,1,3,0,2,2,3,0.41,0.917,37,1,4,5,2,,1,,2,1,1,1,3,3,1,2
497,838,2,2,1,1,,3,2,1,1,0,1,0,36,4,8,,,2,,1,1,0,1,1,3,0.557,1.137,47,1,4,5,1,1,,,1,1,3,3,1,1,,4
