ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,WP1,WP2,WP3,WP4A,WP4B,WP4C,WP5,WP6
777,928,1,5,1,1,,3,2,1,1,1,0,0,40,2,7,,,2,,1,2,1,1,2,1,0.246,0.454,50,1,3,2,,2,,,
778,928,1,5,1,1,,1,,1,0,,,,99,3,6,,,2,,1,3,0,1,2,1,0.661,0.61,50,1,5,1,1,,,,
779,928,1,2,1,1,,4,2,1,1,2,0,0,67,5,99,9,,2,,1,1,0,1,1,3,0.59,1.114,12,3,4,3,,,1,8,
780,928,1,2,2,1,,2,2,1,1,,,,27,4,6,,,2,,1,3,0,2,1,2,0.692,1.283,26,3,5,2,,2,,,
781,928,1,2,1,1,,4,2,1,1,0,2,0,30,3,6,,,2,,1,2,0,1,2,1,0.253,0.651,42,2,5,8,,,,,8
782,928,2,1,1,2,,3,3,1,2,,,,18,2,2,,,2,,1,2,0,2,1,3,1.016,3.836,24,1,2,2,,1,,,
783,928,1,2,1,2,,7,5,4,1,2,0,0,40,2,99,9,,2,,1,3,0,2,1,2,0.759,1.406,39,3,5,3,,,2,0,
784,928,1,2,1,3,2,4,2,1,1,1,1,0,99,4,6,,,2,,1,2,0,2,1,3,0.869,1.64,12,3,5,8,,,,,3
785,928,1,1,2,1,,3,3,1,2,,,,38,2,5,,,2,,1,2,0,1,1,2,0.721,1.336,26,3,5,2,,1,,,
786,928,2,1,1,1,,2,2,2,0,,,,43,2,5,,,2,,2,2,0,1,1,2,1.902,3.524,26,3,5,2,,1,,,
787,928,1,4,1,3,1,5,5,4,1,,,,65,2,3,,,2,,1,3,0,1,1,3,0.723,2.727,24,3,4,3,,,1,2,
788,928,1,2,1,3,1,2,2,1,1,,,,64,5,8,,,2,,1,2,0,2,1,1,1.019,1.848,36,3,5,2,,1,,,
789,928,1,2,1,2,,3,3,1,2,,,,66,6,4,,,2,,1,3,0,1,2,1,0.304,0.782,36,4,5,8,,,,,8
790,928,1,2,1,1,,3,3,1,2,,,,48,2,6,,,2,,1,2,0,1,1,1,1.145,2.078,42,3,5,3,,,1,2,
791,928,1,2,1,1,,5,2,1,1,1,2,0,42,5,6,,,2,,1,3,0,1,2,2,0.311,0.641,26,4,5,3,,,1,2,
792,928,2,5,1,1,,3,2,1,1,0,0,1,30,2,8,,,2,,2,2,1,2,1,1,1.423,2.583,34,2,1,2,,1,,,
793,928,2,5,1,1,,1,,0,1,,,,46,3,4,,,2,,1,3,0,2,1,2,0.619,1.145,39,1,5,8,,,,,1
794,928,1,2,1,1,,5,2,1,1,3,0,0,39,5,8,,,2,,1,3,0,1,1,1,0.75,1.362,42,1,1,3,,,2,2,
795,928,2,3,2,1,,3,2,0,2,1,0,0,41,4,6,,,2,,2,3,0,2,1,2,1.636,3.033,39,1,1,2,,2,,,
796,928,1,2,1,1,,3,3,1,2,,,,53,2,7,,,2,,1,1,0,1,1,2,0.899,1.665,26,2,3,8,,,,,1
797,928,1,1,1,3,1,1,,1,0,,,,85,1,98,2,,2,,1,1,0,1,1,2,2.998,2.777,39,2,5,1,1,,,,
798,928,1,2,1,3,2,6,2,1,1,0,2,2,27,2,5,,,2,,1,3,0,2,2,2,0.448,0.922,39,1,3,8,,,,,8
799,928,1,2,1,3,2,3,2,1,1,0,0,1,26,2,6,,,2,,1,3,0,2,2,2,0.448,0.922,39,2,3,2,,2,,,
800,928,1,3,1,3,3,2,1,0,1,1,0,0,35,3,2,,,2,,1,2,0,2,1,2,0.759,0.703,26,2,5,2,,1,,,
801,928,1,2,1,2,,3,2,1,1,1,0,0,42,2,7,,,2,,1,1,0,2,1,1,0.967,1.754,34,1,5,1,1,,,,
802,928,1,2,1,1,,6,2,1,1,0,2,2,48,2,4,,,2,,1,8,0,1,2,1,0.512,0.947,50,3,5,2,,1,,,
803,928,1,4,1,3,2,1,,0,1,,,,99,2,1,,,2,,1,3,0,2,2,1,0.447,1.151,36,3,5,8,,,,,8
804,928,1,2,1,1,,4,2,1,1,1,1,0,48,5,9,,2,2,,1,3,1,1,2,1,0.176,0.453,36,3,5,2,,1,,,
805,928,1,2,1,3,2,4,2,1,1,0,0,2,32,4,6,,,2,,1,2,0,2,1,1,0.882,1.601,36,3,5,1,1,,,,
806,928,2,2,1,1,,3,2,1,1,0,0,1,33,4,4,,,2,,2,2,0,1,1,1,1.713,3.11,36,4,5,2,,1,,,
807,928,1,5,1,1,,1,,0,1,,,,49,4,8,,,2,,1,2,0,2,1,1,0.644,1.168,36,3,5,1,2,,,,
808,928,1,2,1,1,,2,2,1,1,,,,60,4,5,,,2,,1,2,0,1,2,3,0.354,0.793,37,3,5,1,2,,,,
809,928,1,2,1,2,,2,2,1,1,,,,67,2,4,,,2,,1,2,0,1,1,2,0.749,1.388,39,4,5,2,,1,,,
810,928,1,1,2,2,,3,3,2,1,,,,27,4,2,,,2,,1,3,2,1,1,3,0.261,0.907,47,3,5,3,,,2,2,
811,928,1,2,1,1,,4,2,1,1,0,0,2,33,4,99,1,,2,,1,1,0,1,1,2,0.509,0.944,26,2,5,3,,,2,8,
812,928,1,4,1,1,,1,,0,1,,,,62,2,5,,,2,,1,1,0,2,1,1,1.246,2.262,34,3,3,0,,,,,1
813,928,1,2,1,3,1,2,2,1,1,,,,74,4,6,,,2,,1,3,0,1,1,1,0.78,1.415,36,4,5,2,,1,,,
814,928,1,5,1,3,5,3,2,2,0,1,0,0,41,2,1,,,2,,5,2,0,1,2,1,0.292,0.753,42,4,5,0,,,,,3
815,928,1,1,2,1,,3,3,0,3,,,,45,2,9,,2,2,,1,3,0,2,1,1,0.788,1.43,36,3,5,1,2,,,,
816,928,1,2,1,3,2,7,2,1,1,0,3,2,42,4,6,,,2,,1,3,0,2,1,1,0.789,1.434,36,2,5,1,2,,,,
817,928,1,2,1,1,,2,2,1,1,,,,56,5,9,,1,2,,2,2,1,1,1,1,1.08,1.96,34,4,5,2,,2,,,
818,928,2,4,1,3,1,1,,0,1,,,,73,2,1,,,2,,1,3,0,2,2,1,0.709,1.311,25,3,4,2,,8,,,
819,928,1,2,1,1,,2,2,1,1,,,,54,2,5,,,2,,1,3,0,2,1,1,0.494,0.797,33,3,5,1,1,,,,
820,928,1,2,1,3,1,2,2,1,1,,,,71,3,7,,,2,,2,1,1,1,1,1,1.259,2.284,36,3,5,3,,,2,2,
821,928,2,2,1,1,,2,2,1,1,,,,64,1,4,,,2,,1,3,0,1,1,1,3.208,5.821,36,3,1,8,,,,,1
822,928,1,1,2,3,3,3,3,2,1,,,,19,3,9,,8,2,,1,1,0,1,1,1,0.98,3.555,42,3,5,1,1,,,,
823,928,1,2,1,1,,5,2,1,1,0,2,1,33,2,6,,,2,,1,3,0,1,2,2,0.33,0.678,39,3,5,2,,2,,,
824,928,2,2,1,1,,2,2,1,1,,,,32,5,8,,,2,,1,2,0,1,1,3,0.492,0.928,12,4,5,1,2,,,,
825,928,1,2,1,1,,4,2,1,1,1,0,1,37,2,6,,,2,,1,3,0,1,1,1,0.575,0.929,33,4,5,0,,,,,0
826,928,1,2,1,1,,4,2,1,1,2,0,0,39,2,99,9,,2,,1,2,0,2,2,2,0.401,0.826,26,1,5,2,,2,,,
827,928,2,2,1,3,1,2,2,1,1,,,,74,2,2,,,2,,1,2,0,2,1,2,1.245,2.307,39,2,2,8,,,,,8
828,928,1,5,1,1,,2,2,1,1,,,,39,4,9,,2,2,,1,3,0,1,2,1,0.336,0.621,25,4,5,2,,1,,,
829,928,1,2,1,1,,4,2,1,1,1,1,0,35,2,7,,,2,,1,1,0,1,2,2,0.382,0.785,55,1,5,2,,2,,,
830,928,2,2,1,3,4,8,2,1,1,1,2,3,36,2,2,,,2,,1,8,0,1,1,1,0.575,0.929,25,1,1,1,2,,,,
831,928,1,1,1,3,4,1,,1,0,,,,26,2,98,8,,2,,1,3,0,1,1,1,0.794,0.721,42,1,1,7,,,,,7
832,928,1,2,1,3,1,2,2,1,1,,,,68,2,5,,,2,,1,2,0,1,1,3,0.722,1.363,24,4,5,2,,2,,,
833,928,1,1,1,1,,3,3,1,2,,,,51,2,5,,,2,,1,3,0,1,1,1,0.717,1.159,9,2,4,1,2,,,,
834,928,2,1,2,2,,3,3,2,1,,,,19,2,4,,,2,,1,1,1,1,2,3,0.212,0.948,12,2,1,2,,1,,,
835,928,1,2,1,2,,4,3,1,2,1,0,0,43,2,2,,,2,,1,2,0,2,1,1,0.605,1.956,9,3,5,3,,,2,8,
836,928,1,2,1,3,1,2,2,1,1,,,,73,5,3,,,2,,1,1,0,2,1,1,0.812,1.311,25,2,5,1,1,,,,
837,928,2,5,2,2,,2,1,0,1,0,0,1,31,1,1,,,2,,1,1,0,2,1,1,3.455,3.135,36,3,2,3,,,1,7,
838,928,1,2,1,1,,4,2,1,1,2,0,0,29,2,99,2,,2,,1,9,0,2,1,1,1.078,1.958,34,3,2,8,,,,,8
839,928,1,2,1,3,1,2,2,1,1,,,,55,5,99,1,,2,,1,1,0,1,1,2,0.771,1.533,27,3,4,1,1,,,,
840,928,1,2,1,2,,2,2,1,1,,,,54,2,8,,,2,,1,2,0,1,2,3,0.495,1.108,13,3,5,2,,1,,,
841,928,1,2,1,1,,2,2,1,1,,,,56,2,6,,,2,,1,3,0,1,2,2,0.416,0.856,39,3,5,8,,,,,1
842,928,1,2,1,1,,4,3,1,2,0,0,1,30,2,6,,,2,,1,1,0,1,1,1,0.794,1.442,36,3,5,1,1,,,,
843,928,1,1,2,3,4,3,3,2,1,,,,31,4,8,,,2,,1,2,0,1,1,1,0.649,2.357,36,4,5,2,,1,,,
844,928,1,2,1,1,,4,4,2,2,,,,48,2,8,,,2,,1,2,0,1,1,3,0.92,3.199,47,4,5,2,,1,,,
845,928,1,2,1,3,4,6,2,1,1,0,3,1,44,1,6,,,2,,1,2,0,1,1,1,1.842,2.976,25,2,4,2,,2,,,
846,928,1,2,1,1,,2,2,1,1,,,,59,4,6,,,2,,1,3,0,1,1,2,0.642,1.191,39,3,5,8,,,,,3
847,928,1,2,1,3,1,2,2,1,1,,,,67,2,8,,,2,,1,1,0,1,1,3,0.722,1.363,12,4,5,1,1,,,,
848,928,1,2,1,2,,4,4,1,3,,,,54,4,9,,1,2,,1,2,0,2,1,1,0.404,1.303,25,4,5,2,,1,,,
849,928,2,4,1,3,1,1,,0,1,,,,75,1,2,,,2,,1,2,0,2,1,2,3.241,6.006,18,2,5,2,,8,,,
850,928,1,2,1,1,,3,3,2,1,,,,52,2,7,,,2,,1,3,1,2,1,1,0.283,0.457,33,3,5,1,2,,,,
851,928,2,2,1,3,2,2,2,1,1,,,,60,1,1,,,2,,1,1,0,2,1,1,3.577,6.492,36,2,3,8,,,,,8
852,928,1,2,1,1,,3,3,2,1,,,,44,2,8,,,2,,1,1,0,2,1,1,0.605,0.978,23,2,4,8,,,,,8
853,928,1,3,1,1,,3,1,0,1,0,2,0,29,2,3,,,2,,1,3,0,2,2,2,0.753,0.693,20,1,3,3,,,2,8,
854,928,1,2,1,1,,2,2,1,1,,,,63,2,9,,2,2,,1,1,0,1,2,2,0.416,0.856,39,4,5,3,,,1,2,
855,928,1,2,1,3,1,2,2,1,1,,,,69,2,2,,,2,,1,2,0,1,2,3,0.579,1.109,21,4,5,2,,1,,,
856,928,1,2,1,3,2,5,3,1,2,2,0,0,45,2,8,,,2,,1,2,0,2,1,2,0.619,2.292,26,3,5,2,,2,,,
857,928,1,2,1,1,,5,2,1,1,0,2,1,29,3,5,,,2,,1,3,0,2,1,1,0.676,1.092,25,2,5,2,,2,,,
858,928,1,2,1,1,,3,2,1,1,1,0,0,31,4,8,,,2,,1,1,0,1,1,1,0.649,1.178,36,3,5,1,1,,,,
859,928,1,1,1,1,,1,,1,0,,,,33,2,8,,,2,,1,3,0,1,1,1,0.794,0.721,34,2,3,1,2,,,,
860,928,1,2,1,1,,4,2,1,1,0,2,0,37,2,99,9,,2,,1,2,0,1,1,1,0.918,1.666,36,4,5,3,,,1,0,
861,928,2,5,1,3,5,3,3,2,1,,,,58,1,2,,,2,,1,9,0,1,2,3,1.386,6.21,13,1,1,1,2,,,,
862,928,1,1,1,2,,1,,0,1,,,,42,5,1,,,2,,1,1,0,2,1,2,0.62,1.15,39,3,3,1,1,,,,
863,928,1,2,1,3,5,4,2,1,1,0,2,0,35,1,1,,,2,,1,2,0,1,2,3,1.27,2.846,37,3,4,1,1,,,,
864,928,2,2,1,1,,3,2,1,1,0,0,1,22,2,3,,,2,,1,2,0,1,1,3,0.788,1.368,21,3,5,2,,1,,,
865,928,1,1,2,1,,5,3,2,1,0,2,0,23,3,8,,,2,,1,2,1,1,1,1,0.49,1.777,34,3,4,2,,2,,,
866,928,2,1,2,2,,4,4,1,3,,,,20,3,99,1,,2,,1,3,2,2,2,1,0.3,1.11,25,2,1,8,,,,,3
867,928,1,1,2,1,,4,4,2,2,,,,22,2,3,,,1,1,,8,0,2,1,1,1.342,4.87,42,1,3,8,,,,,1
868,928,1,3,1,1,,2,1,0,1,1,0,0,51,4,9,,2,2,,1,1,1,2,1,1,0.502,0.456,36,2,5,0,,,,,1
869,928,1,2,1,1,,4,2,1,1,0,0,2,29,4,6,,,2,,1,1,0,1,2,3,0.28,0.629,51,2,4,8,,,,,1
870,928,1,4,1,3,1,1,,0,1,,,,66,3,9,,1,2,,1,2,0,2,1,2,1.245,2.307,26,4,5,2,,2,,,
871,928,1,2,1,1,,4,2,1,1,0,1,1,60,1,2,,,2,,1,2,0,1,2,1,1.435,2.653,50,2,3,2,,1,,,
872,928,1,1,1,1,,2,2,1,1,,,,25,2,6,,,2,,1,1,0,1,1,3,0.602,1.135,45,4,5,1,1,,,,
873,928,1,2,1,1,,3,2,1,1,0,1,0,41,4,9,,1,2,,1,1,0,2,1,1,0.789,1.434,42,3,5,1,1,,,,
874,928,1,2,1,1,,2,2,1,1,,,,50,4,9,,2,2,,1,1,0,1,1,1,0.587,0.947,25,3,5,1,1,,,,
875,928,2,2,1,1,,2,2,1,1,,,,26,2,5,,,2,,1,3,0,1,1,3,0.602,1.135,45,2,3,2,,1,,,
876,928,1,2,1,1,,7,2,1,1,3,1,1,44,4,7,,,2,,1,1,0,1,1,1,0.75,1.362,36,3,5,2,,2,,,
877,928,9,1,1,3,4,4,3,2,1,1,0,0,18,1,1,,,2,,1,1,0,1,2,3,0.423,1.896,13,1,1,2,,1,,,
878,928,2,2,1,1,,2,2,1,1,,,,27,5,8,,,2,,1,1,0,2,1,1,0.882,1.601,36,3,5,8,,,,,8
879,928,1,2,1,1,,2,2,1,1,,,,40,4,8,,,2,,1,1,0,1,1,3,0.568,1.073,12,4,5,1,1,,,,
880,928,2,4,1,2,,1,,0,1,,,,64,2,2,,,2,,1,3,0,2,1,1,0.781,1.261,25,2,5,2,,1,,,
881,928,1,2,1,1,,4,2,1,1,0,0,2,28,2,5,,,2,,1,2,0,1,1,2,0.623,1.156,55,3,3,2,,1,,,
882,928,1,2,1,1,,2,2,1,1,,,,54,4,3,,,2,,1,2,0,2,2,2,0.268,0.55,18,2,3,2,,1,,,
883,928,2,4,1,3,1,1,,0,1,,,,72,1,2,,,2,,1,1,0,2,2,1,1.617,4.164,36,2,4,1,2,,,,
884,928,2,1,2,2,,1,,1,0,,,,22,3,2,,,2,,1,1,0,1,1,3,0.741,0.7,11,3,5,1,2,,,,
885,928,2,2,1,3,4,2,2,1,1,,,,45,2,98,8,,2,,1,2,1,2,1,1,0.394,0.715,36,3,4,8,,,,,8
886,928,1,2,1,1,,3,2,1,1,1,0,0,53,1,8,,,2,,1,1,0,2,2,2,1.048,2.155,18,3,5,2,,8,,,
887,928,1,2,1,1,,3,2,1,1,0,0,1,29,2,6,,,2,,2,2,0,1,2,3,0.906,2.029,13,2,2,8,,,,,8
888,928,2,1,2,1,,2,2,2,0,,,,21,3,7,,,2,,1,3,0,1,1,3,0.741,1.401,13,2,5,1,1,,,,
889,928,1,5,1,2,,2,1,1,0,0,0,1,26,5,4,,,2,,1,3,0,1,1,3,0.496,0.468,12,1,5,3,,,1,1,
890,928,1,2,1,1,,5,2,1,1,0,2,1,34,4,9,,2,2,,1,1,0,1,1,2,0.509,0.944,18,4,4,2,,2,,,
891,928,2,1,1,1,,1,,0,1,,,,19,2,3,,,2,,1,1,0,2,1,1,1.342,2.434,42,3,4,8,,,,,2
892,928,1,2,1,3,2,4,2,1,1,0,2,0,35,2,8,,,2,,1,1,0,2,1,2,0.759,1.406,18,3,5,1,1,,,,
893,928,1,2,1,2,,5,2,1,1,2,1,0,41,3,2,,,2,,1,3,0,1,1,2,0.721,1.336,39,4,5,7,,,,,3
894,928,1,5,1,3,4,3,1,0,1,1,1,0,35,2,3,,,2,,1,3,0,2,1,2,0.759,0.703,18,3,5,8,,,,,1
895,928,1,2,1,1,,2,2,1,1,,,,57,4,8,,,2,,1,1,0,2,1,1,1.019,1.848,36,3,5,8,,,,,1
896,928,1,1,1,1,,1,,1,0,,,,28,3,6,,,2,,1,1,0,1,1,2,0.623,0.578,26,3,4,2,,1,,,
897,928,1,1,1,2,,2,2,1,1,,,,18,2,3,,,2,,1,1,0,1,1,3,0.741,1.401,45,4,5,1,1,,,,
898,928,2,1,1,1,,3,2,1,1,0,0,1,30,3,3,,,2,,2,2,0,1,1,3,1.587,2.997,37,4,5,2,,1,,,
899,928,1,2,1,1,,3,2,1,1,0,1,0,26,1,6,,,2,,1,2,0,2,1,1,3.455,6.27,42,3,5,8,,,,,2
900,928,1,2,1,1,,3,2,1,1,0,1,0,41,4,9,,2,2,,5,2,0,1,1,3,0.568,1.073,13,4,5,2,,1,,,
901,928,1,2,1,3,2,2,2,1,1,,,,99,2,7,,,2,,1,2,0,2,2,1,0.447,1.151,36,3,5,1,1,,,,
902,928,1,5,1,1,,3,2,1,1,0,0,1,31,3,8,,,2,,1,2,0,1,1,1,0.794,1.442,36,3,4,2,,1,,,
903,928,1,2,1,3,1,2,2,1,1,,,,67,1,5,,,2,,1,2,0,1,2,3,1.321,2.957,12,4,5,2,,1,,,
904,928,2,2,1,1,,2,2,1,1,,,,26,2,99,2,,2,,1,3,0,1,1,1,0.794,1.442,42,1,1,3,,,2,7,
905,928,1,1,2,2,,4,3,1,2,1,0,0,18,3,8,,,2,,1,3,0,2,1,1,0.84,2.716,9,1,2,3,,,2,1,
906,928,1,5,1,2,,3,1,0,1,2,0,0,36,4,5,,,2,,1,3,1,2,1,1,0.501,0.454,42,4,5,2,,1,,,
907,928,1,2,1,1,,2,2,1,1,,,,32,5,8,,,2,,1,2,0,1,1,1,0.649,1.178,36,4,5,2,,1,,,
908,928,2,1,1,1,,2,2,1,1,,,,26,2,6,,,2,,1,3,0,1,2,1,0.253,0.651,36,3,5,8,,,,,3
909,928,1,1,2,1,,4,3,1,2,0,0,1,19,3,7,,,2,,1,3,0,2,1,1,0.84,2.716,9,2,4,1,1,,,,
910,928,1,2,1,1,,5,2,1,1,0,1,2,30,4,7,,,2,,1,3,0,1,1,2,0.509,0.944,26,1,5,3,,,1,1,
911,928,1,2,1,3,1,2,2,1,1,,,,75,3,8,,,2,,1,3,0,1,1,3,0.903,1.705,13,4,5,1,1,,,,
912,928,1,2,1,1,,3,2,1,1,0,0,1,32,4,9,,2,2,,1,3,0,1,2,2,0.27,0.555,39,3,5,3,,,1,2,
913,928,1,2,1,1,,6,2,1,1,1,1,2,32,2,8,,,1,1,,1,0,1,1,1,0.498,0.804,9,1,5,8,,,,,1
914,928,1,2,1,1,,4,2,1,1,0,2,0,45,4,8,,,2,,1,2,0,1,2,3,0.405,0.905,51,4,5,2,,1,,,
915,928,1,2,1,1,,4,3,2,1,1,0,0,44,4,9,,2,2,,1,1,1,1,1,3,0.284,1.073,37,4,5,1,1,,,,
916,928,1,2,1,1,,4,2,1,1,2,0,0,45,2,6,,,2,,1,3,0,1,1,1,1.145,2.078,42,2,5,2,,2,,,
917,928,2,5,1,2,,4,2,1,1,0,1,1,25,3,4,,,2,,1,3,0,1,1,2,0.623,1.156,26,2,1,1,2,,,,
918,928,1,2,1,3,1,2,2,1,1,,,,59,3,8,,,2,,1,3,1,1,1,2,0.472,0.937,29,4,5,3,,,1,2,
919,928,2,5,1,1,,4,2,1,1,0,0,2,29,3,1,,,2,,2,2,0,1,1,3,1.587,2.997,12,1,1,8,,,,,8
920,928,1,5,1,1,,3,1,1,0,2,0,0,43,5,8,,,2,,1,3,0,1,1,2,0.589,0.546,17,3,5,1,1,,,,
921,928,1,1,2,2,,3,3,2,1,,,,18,2,8,,,2,,1,1,1,1,1,3,0.589,1.958,48,2,5,3,,,1,1,
922,928,8,9,1,1,,9,,,,,,,99,4,99,1,,2,,9,3,0,1,1,2,1.035,0.959,26,3,5,1,2,,,,
923,928,2,2,1,1,,1,,1,0,,,,38,3,6,,,1,1,,3,0,1,1,3,1.105,0.918,48,3,3,3,,,1,1,
924,928,1,2,1,3,1,2,2,1,1,,,,74,4,6,,,2,,1,3,0,1,1,3,0.626,1.09,47,3,5,8,,,,,8
925,928,1,2,1,1,,2,2,1,1,,,,41,2,6,,,2,,1,3,0,1,2,2,0.641,1.179,29,3,5,2,,1,,,
926,928,1,2,1,1,,3,2,1,1,1,0,0,58,5,6,,,2,,1,2,0,1,1,3,0.62,1.171,54,4,5,3,,,1,2,
927,928,1,2,1,1,,5,2,1,1,0,1,2,28,2,6,,,2,,1,3,0,1,2,2,0.555,1.02,19,2,1,0,,,,,3
928,928,1,2,1,1,,3,3,1,2,,,,42,3,8,,,2,,1,2,1,1,1,3,0.552,0.918,22,4,5,2,,1,,,
929,928,1,1,1,1,,1,,1,0,,,,55,3,3,,,2,,2,3,0,1,1,2,2.489,2.474,29,3,5,2,,1,,,
930,928,1,2,1,1,,2,2,1,1,,,,56,1,4,,,2,,1,2,0,1,2,2,2.241,4.118,29,2,5,2,,1,,,
931,928,1,2,1,3,1,3,3,2,1,,,,60,2,8,,,2,,1,3,0,1,1,3,1.206,4.005,48,3,4,1,1,,,,
932,928,1,2,1,1,,3,2,1,1,1,0,0,43,5,8,,,2,,1,3,0,1,2,3,0.671,1.296,48,3,5,2,,2,,,
933,928,1,5,1,1,,1,,1,0,,,,40,3,3,,,2,,1,1,0,1,2,2,0.641,0.589,29,2,3,1,2,,,,
934,928,1,2,1,3,1,2,2,1,1,,,,70,2,6,,,2,,1,1,0,1,2,2,0.666,1.224,31,4,5,2,,2,,,
935,928,1,2,1,1,,3,2,1,1,0,0,1,29,3,7,,,2,,1,2,0,2,1,4,1.262,2.386,6,3,5,2,,2,,,
936,928,2,1,1,1,,4,2,1,1,0,1,1,26,2,4,,,2,,1,1,0,1,2,2,0.33,0.678,55,3,4,1,1,,,,
937,928,1,2,1,1,,3,2,1,1,1,0,0,44,3,8,,,2,,1,9,0,1,2,4,0.804,1.392,16,4,4,8,,,,,2
938,928,1,2,1,1,,2,2,1,1,,,,35,2,3,,,2,,1,3,0,1,1,2,0.721,1.336,55,4,5,3,,,1,2,
939,928,1,2,1,1,,5,2,1,1,0,3,0,46,4,9,,2,2,,1,1,0,1,1,2,0.734,1.361,17,3,5,1,1,,,,
940,928,1,2,1,1,,5,3,2,1,2,0,0,44,3,7,,,2,,1,3,1,1,2,2,0.321,1.179,19,3,5,2,,1,,,
941,928,1,2,1,3,1,2,2,1,1,,,,72,2,5,,,2,,1,2,0,1,1,2,0.898,1.785,19,3,5,2,,1,,,
942,928,2,2,1,3,5,5,3,1,2,1,1,0,41,3,2,,,2,,1,3,0,1,1,2,0.721,1.336,17,1,1,1,1,,,,
943,928,1,5,1,1,,3,3,2,1,,,,37,3,9,,1,2,,1,2,0,1,1,2,0.864,3.437,19,4,5,3,,,1,2,
944,928,1,2,1,1,,4,2,1,1,0,0,2,27,2,3,,,2,,1,3,0,1,2,2,0.555,1.02,20,1,1,1,1,,,,
945,928,1,1,1,1,,2,2,1,1,,,,30,2,6,,,2,,1,2,0,1,2,2,0.555,1.02,31,3,2,2,,1,,,
946,928,1,4,1,3,1,1,,0,1,,,,76,6,3,,,2,,1,2,0,2,1,4,1.508,2.851,6,4,5,3,,,1,2,
947,928,1,3,1,1,,3,2,2,0,1,0,0,48,1,7,,,2,,1,1,0,1,1,2,3.236,6.432,20,1,3,3,,,2,7,
948,928,2,1,1,1,,2,2,2,0,,,,23,3,8,,,2,,1,2,0,1,1,2,0.923,1.834,20,4,5,2,,1,,,
949,928,1,2,1,1,,5,2,1,1,0,3,0,34,3,6,,,2,,1,1,0,1,2,2,0.555,1.02,27,3,5,1,1,,,,
950,928,1,2,1,1,,3,3,2,1,,,,54,3,99,1,,2,,1,9,1,1,2,2,0.238,0.978,18,3,5,9,,,,,9
951,928,1,2,1,1,,3,3,2,1,,,,53,2,7,,,2,,1,1,0,1,2,2,0.8,2.939,31,2,5,1,1,,,,
952,928,1,2,1,1,,2,2,1,1,,,,60,4,9,,2,2,,1,2,0,1,1,3,0.986,1.637,48,3,5,8,,,,,8
953,928,1,2,1,3,4,4,3,1,2,1,0,0,52,2,6,,,2,,1,2,0,1,1,2,1.078,2.143,27,3,5,2,,2,,,
954,928,2,2,1,1,,5,2,1,1,0,1,2,25,3,6,,,2,,1,1,0,1,2,4,0.696,1.205,32,4,5,3,,,1,2,
955,928,2,5,1,1,,2,1,0,1,0,1,0,32,3,2,,,1,1,,2,0,2,1,4,1.262,1.192,6,3,5,2,,1,,,
956,928,2,1,1,2,,1,,1,0,,,,21,3,3,,,2,,1,3,0,1,1,4,0.748,0.845,49,2,2,3,,,1,1,
957,928,1,2,2,1,,5,5,2,3,,,,22,2,5,,,2,,1,3,0,1,1,4,1.145,4.332,6,1,2,1,2,,,,
958,928,2,2,1,1,,2,2,1,1,,,,38,4,6,,,2,,1,3,0,1,1,4,0.878,1.659,41,4,5,2,,1,,,
959,928,2,1,1,1,,1,,0,1,,,,33,4,6,,,2,,1,3,0,2,1,4,1.032,1.95,6,3,5,1,2,,,,
960,928,1,4,1,3,5,2,2,1,1,,,,72,2,1,,,2,,1,1,0,2,2,4,1.39,2.406,8,4,5,1,1,,,,
961,928,2,1,1,1,,3,3,3,0,,,,35,3,8,,,2,,1,2,0,1,1,4,1.074,2.031,41,4,5,3,,,1,7,
962,928,1,2,1,1,,3,3,2,1,,,,43,3,7,,,2,,1,3,0,2,1,4,0.738,1.666,4,3,5,3,,,2,1,
963,928,1,2,1,3,1,2,2,1,1,,,,71,3,3,,,1,1,,2,0,1,1,4,0.728,1.645,35,1,5,3,,,2,2,
964,928,1,2,1,1,,3,2,1,1,0,0,1,27,3,6,,,2,,1,1,0,1,1,4,0.607,1.37,4,3,4,8,,,,,3
965,928,2,2,1,1,,5,3,1,2,0,2,0,34,1,5,,,2,,1,2,0,2,2,4,1.529,6.92,41,3,5,9,,,,,2
966,928,1,2,1,1,,4,2,1,1,0,2,0,48,4,8,,,2,,1,2,0,1,1,4,0.715,1.613,8,3,5,2,,1,,,
967,928,1,2,1,3,2,4,2,1,1,2,0,0,42,4,9,,1,2,,1,3,0,2,1,4,0.924,1.747,41,1,5,8,,,,,0
968,928,1,2,1,3,2,5,2,1,1,0,1,2,32,3,7,,,2,,1,3,0,2,2,4,0.798,1.804,53,3,5,1,1,,,,
969,928,1,2,1,1,,4,4,3,1,,,,44,6,4,,,2,,1,3,0,2,2,4,0.847,1.466,8,3,3,8,,,,,1
970,928,1,5,1,1,,1,,0,1,,,,40,2,3,,,2,,1,1,0,2,2,4,0.847,1.466,35,2,5,1,1,,,,
971,928,2,2,1,1,,5,3,2,1,0,1,1,33,2,7,,,2,,1,3,0,1,1,4,0.607,2.739,32,3,4,2,,1,,,
