ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8,AW9,AW10A,AW10B
683,833,2,1,2,3,3,3,2,1,1,0,0,1,24,3,5,,,2,,5,3,0,2,1,1,0.955,1.758,36,2,,,,,,,,,2,3,,
684,833,2,2,1,1,,2,2,1,1,,,,44,2,99,9,,2,,1,3,0,1,1,1,0.781,1.437,36,2,,,,,,,,,1,1,2,
685,833,1,2,1,1,,3,2,1,1,0,0,1,31,5,7,,,2,,1,1,0,2,1,2,0.688,1.286,26,1,3,5,1,1,,,1,1,1,1,2,
686,833,1,2,1,1,,2,2,1,1,,,,41,3,8,,,2,,1,1,0,1,1,3,0.992,1.719,1,1,4,5,8,,,1,3,1,1,3,,
687,833,2,1,2,3,3,2,2,0,2,,,,19,2,2,,,2,,1,2,0,2,1,1,0.955,1.758,36,2,,,,,,,,,2,3,,
688,833,1,2,1,3,2,4,2,1,1,0,1,1,34,2,8,,,2,,1,1,1,2,1,2,0.451,0.844,18,1,2,5,9,,,9,9,9,8,3,,
689,833,1,5,1,3,1,2,2,1,1,,,,80,2,2,,,2,,1,1,0,2,2,2,0.46,0.98,39,2,,,,,,,,,2,3,,
690,833,1,1,2,2,,3,3,2,1,,,,18,2,6,,,2,,1,2,0,1,1,3,0.513,2.072,45,1,2,5,2,,1,,2,7,2,3,,
691,833,1,1,1,1,,1,,1,0,,,,29,4,3,,,2,,1,2,0,1,1,3,0.639,0.644,24,1,4,5,2,,1,,3,2,8,2,,2
692,833,2,2,1,1,,2,2,1,1,,,,24,4,7,,,2,,1,1,0,2,2,1,0.537,1.424,36,1,4,5,2,,1,,2,1,1,3,,
693,833,1,2,1,3,1,2,2,1,1,,,,70,1,5,,,2,,1,3,0,1,2,2,1.494,3.183,26,8,,,,,,,,,1,3,,
694,833,1,2,1,1,,3,3,2,1,,,,48,1,7,,,2,,1,3,0,1,2,3,1.223,5.712,37,2,,,,,,,,,1,8,,
695,833,1,4,1,3,1,1,,0,1,,,,88,2,99,9,,2,,1,2,0,2,1,3,0.561,1.131,12,1,4,5,2,,1,,2,7,8,2,,2
696,833,1,1,1,2,,5,4,3,1,0,0,1,27,2,4,,,1,1,,2,0,2,1,1,1.168,2.303,44,2,,,,,,,,,2,2,,2
697,833,1,1,1,1,,2,2,2,0,,,,27,3,7,,,2,,1,2,0,1,1,3,0.838,1.691,12,2,,,,,,,,,2,2,,2
698,833,1,2,1,1,,2,2,1,1,,,,55,2,7,,,2,,1,2,0,1,1,3,0.901,1.817,12,2,,,,,,,,,2,2,,2
699,833,2,2,1,3,4,2,2,1,1,,,,42,2,98,2,,2,,1,8,0,1,2,2,0.496,1.055,39,2,,,,,,,,,8,9,,
700,833,1,2,1,2,,2,2,1,1,,,,41,5,9,,2,2,,1,1,0,2,1,3,0.507,1.023,24,1,4,5,1,1,,,1,1,1,1,1,
701,833,1,2,2,3,2,4,3,1,2,1,0,0,44,1,98,8,,2,,1,1,0,2,2,2,1.337,5.698,39,2,,,,,,,,,2,3,,
702,833,2,2,1,1,,4,2,1,1,0,2,0,42,4,8,,,2,,1,3,0,1,2,1,0.607,1.265,25,2,,,,,,,,,1,3,,
703,833,2,3,1,3,3,2,2,0,2,,,,21,3,1,,,2,,2,3,0,2,2,2,0.968,2.063,39,2,,,,,,,,,2,3,,
704,833,2,2,1,1,,4,2,1,1,1,1,0,38,2,6,,,2,,1,1,0,2,1,1,0.86,1.584,36,1,3,5,1,1,,,1,1,1,3,,
705,833,1,2,1,3,2,3,3,1,2,,,,51,2,99,9,,2,,1,1,0,2,1,2,0.743,2.779,26,1,3,5,8,,,8,8,1,8,3,,
706,833,2,3,2,1,,3,3,2,1,,,,29,3,98,8,,2,,1,2,0,1,1,1,1.087,4.29,25,2,,,,,,,,,1,2,,2
707,833,2,1,1,1,,2,2,1,1,,,,28,3,5,,,2,,1,1,0,1,1,1,1.087,2.145,33,2,,,,,,,,,1,3,,
708,833,1,1,2,1,,3,3,1,2,,,,26,4,9,,1,2,,1,3,1,2,1,1,0.443,1.632,34,1,3,5,2,,1,,2,1,8,2,,2
709,833,1,1,1,1,,1,,1,0,,,,18,2,99,9,,2,,1,1,0,1,1,3,0.513,0.518,51,1,4,5,2,,1,,1,1,1,3,,
710,833,1,2,1,3,1,2,2,1,1,,,,65,2,6,,,2,,1,3,0,1,1,3,0.486,0.979,54,1,2,5,1,1,,,1,1,1,1,2,
711,833,1,3,1,1,,2,2,2,0,,,,46,3,6,,,2,,1,1,0,1,1,2,0.687,1.285,39,1,4,4,0,,,2,3,1,1,2,,1
712,833,1,2,1,2,,5,2,1,1,0,2,1,36,5,5,,,2,,1,1,0,1,1,2,0.461,0.862,26,1,3,4,1,2,,,1,1,1,1,2,
713,833,1,4,1,3,1,1,,0,1,,,,68,2,1,,,2,,1,1,0,2,1,2,0.36,0.673,26,1,4,5,1,1,,,1,1,1,1,2,
714,833,1,4,1,3,1,2,2,0,2,,,,80,3,3,,,2,,1,2,0,2,1,3,0.561,1.131,24,1,4,5,8,,,8,3,2,1,1,2,
715,833,1,1,2,1,,4,4,3,1,,,,22,3,9,,1,2,,1,1,2,1,1,1,0.332,1.223,34,1,3,5,9,,,9,0,1,1,2,,2
716,833,1,2,1,1,,2,2,1,1,,,,58,6,4,,,2,,1,3,0,2,1,1,0.653,1.203,42,1,3,4,2,,1,,2,2,1,3,,
717,833,1,5,1,1,,2,2,2,0,,,,56,2,99,2,,2,,1,1,0,1,1,2,0.903,1.689,26,1,4,3,1,1,,,1,1,8,3,,
718,833,2,1,1,1,,1,,0,1,,,,32,4,7,,,2,,1,1,0,2,1,1,0.885,1.632,34,1,2,4,1,2,,,1,1,8,3,,
719,833,1,2,1,1,,4,2,1,1,0,0,2,30,3,5,,,2,,1,1,0,1,1,2,0.841,1.572,39,1,4,5,2,,1,,2,1,2,3,,
720,833,1,2,1,1,,3,2,1,1,0,0,1,32,3,4,,,2,,1,1,0,2,1,3,0.901,1.816,37,1,3,5,1,1,,,3,1,1,3,,
721,833,2,1,2,2,,4,3,2,1,1,0,0,18,2,9,,1,2,,1,2,0,1,1,1,0.664,2.445,36,1,4,5,2,,1,,2,7,1,2,,2
722,833,1,2,1,2,,3,3,1,2,,,,67,3,9,,2,2,,1,3,0,1,1,1,0.627,1.155,34,1,2,4,1,2,,,1,1,1,3,,
723,833,2,2,1,1,,4,2,1,1,0,1,1,40,4,9,,1,2,,1,2,0,1,2,3,0.293,0.683,54,1,4,4,2,,1,,2,2,2,3,,
724,833,1,5,1,1,,2,2,0,2,,,,51,4,7,,,2,,1,1,0,2,1,2,0.566,1.059,39,1,3,5,1,1,,,1,1,1,3,,
725,833,2,1,1,1,,1,,1,0,,,,31,2,4,,,2,,1,3,0,1,1,2,0.841,0.787,39,2,,,,,,,,,1,2,,2
726,833,1,2,1,1,,4,2,1,1,1,1,0,38,2,7,,,2,,1,2,0,1,1,1,0.781,1.437,42,1,4,5,2,,1,,3,2,2,3,,
727,833,1,2,1,3,2,4,2,1,1,0,1,1,35,3,8,,,2,,1,1,0,2,1,1,0.863,1.703,9,1,4,5,1,1,,,1,1,1,3,,
728,833,2,5,1,1,,1,,0,1,,,,55,2,4,,,2,,2,2,0,2,1,3,0.808,1.631,37,1,2,5,2,,1,,2,7,1,3,,
729,833,1,2,1,2,,2,2,1,1,,,,61,2,9,,1,2,,1,1,1,2,1,3,0.257,0.518,12,1,4,5,1,2,,,1,1,2,3,,
730,833,1,1,1,1,,2,2,2,0,,,,28,4,6,,,2,,1,1,0,1,2,3,0.406,0.948,51,1,4,5,1,1,,,1,1,1,3,,
731,833,1,2,1,1,,4,2,1,1,0,2,0,42,2,3,,,2,,1,3,0,1,2,2,0.496,1.055,26,1,3,5,1,1,,,3,1,1,8,,
732,833,1,2,1,1,,2,2,1,1,,,,58,2,7,,,2,,1,3,0,2,2,3,0.321,0.75,37,1,4,5,9,,,9,9,1,1,8,,
733,833,2,9,1,3,5,2,2,1,1,,,,44,2,99,9,,2,,1,3,0,2,1,3,0.665,1.342,51,2,,,,,,,,,1,3,,
734,833,1,2,1,3,1,4,3,1,2,1,0,0,60,2,5,,,2,,1,2,0,1,2,2,0.738,1.574,18,1,4,5,2,,1,,2,2,1,2,,2
735,833,2,1,1,1,,2,2,1,1,,,,44,5,9,,1,2,,1,3,3,1,1,3,0.256,0.515,12,1,4,5,2,,8,,3,1,2,2,,2
736,833,1,4,1,3,1,1,,0,1,,,,69,1,1,,,2,,5,2,0,2,1,3,1.346,2.715,12,1,4,5,2,,1,,2,2,1,2,,2
737,833,1,1,1,1,,2,2,0,2,,,,99,5,99,9,,9,,9,1,1,2,1,3,0.349,0.706,12,1,3,4,1,2,,,3,1,1,3,,
738,833,1,2,1,1,,2,2,1,1,,,,38,2,6,,,2,,1,3,0,1,2,3,0.496,1.172,21,1,3,5,1,2,,,1,1,2,3,,
739,833,1,2,2,2,,3,2,1,1,0,0,1,25,2,4,,,2,,1,3,0,2,2,2,0.738,1.573,39,1,1,1,8,,,8,8,7,2,3,,
740,833,2,5,1,3,5,1,,0,1,,,,67,5,1,,,2,,1,2,0,2,1,1,0.354,0.65,34,1,4,2,2,,1,,2,7,1,2,,2
741,833,1,2,1,3,1,9,,,,,,,50,2,7,,,2,,2,2,1,1,1,1,0.707,0.651,36,1,4,5,2,,1,,2,1,8,3,,
742,833,2,2,1,3,2,2,2,1,1,,,,29,1,5,,,1,1,,8,0,2,1,1,3.052,5.621,36,2,,,,,,,,,2,3,,
743,833,1,1,1,3,5,1,,1,0,,,,53,1,6,,,1,2,,2,0,1,2,3,2.61,3.047,45,1,4,5,2,,1,,2,7,1,2,,1
744,833,1,2,1,1,,4,2,1,1,0,1,1,29,3,6,,,2,,1,1,0,1,2,2,0.688,1.465,39,2,,,,,,,,,2,1,1,
745,833,1,1,1,1,,5,4,1,3,0,0,1,26,3,8,,,2,,1,3,2,2,1,1,0.584,2.303,25,1,3,5,1,1,,,3,1,2,1,2,
746,833,1,2,1,1,,4,2,1,1,1,1,0,38,3,8,,,2,,2,2,0,1,1,2,0.967,1.81,39,2,,,,,,,,,1,3,,
747,833,1,5,1,1,,3,1,0,1,2,0,0,35,4,6,,,2,,2,2,1,2,1,1,0.623,0.574,34,1,4,5,2,,1,,2,1,2,3,,
748,833,1,4,1,3,3,4,2,1,1,0,2,0,29,1,9,,2,2,,1,3,1,2,1,3,1.688,3.406,24,2,,,,,,,,,1,2,,2
749,833,1,1,2,1,,2,2,2,0,,,,42,4,99,9,,2,,1,3,1,1,1,1,0.297,0.547,42,1,4,5,0,,,0,0,2,2,1,2,
750,833,1,5,1,1,,5,2,1,1,0,1,2,29,2,6,,,2,,1,3,0,1,2,2,0.688,1.465,39,1,3,5,1,2,,,1,7,1,1,2,
751,833,2,1,1,3,4,2,2,2,0,,,,23,2,1,,,2,,1,2,0,1,2,2,0.421,0.898,26,2,,,,,,,,,8,3,,
752,833,2,2,1,2,,6,2,1,1,2,2,0,40,2,1,,,2,,1,1,1,2,1,1,0.43,0.792,36,2,,,,,,,,,2,1,1,
753,833,1,1,2,2,,6,4,2,2,2,0,0,18,2,7,,,2,,1,3,0,1,1,3,0.844,2.924,21,2,,,,,,,,,2,3,,
754,833,1,2,1,1,,3,3,2,1,,,,51,5,99,1,,2,,1,1,0,1,2,3,0.332,1.548,24,2,,,,,,,,,1,3,,
755,833,1,1,2,1,,5,3,2,1,2,0,0,21,3,9,,2,2,,1,3,0,1,1,2,0.515,1.927,26,1,4,5,2,,2,,2,1,2,3,,
756,833,2,3,1,1,,3,1,0,1,0,0,2,23,2,2,,,2,,1,3,0,2,1,1,0.955,0.88,42,2,,,,,,,,,2,3,,
757,833,2,5,1,1,,1,,0,1,,,,29,3,4,,,2,,1,1,0,2,1,1,1.163,2.142,36,2,,,,,,,,,2,3,,
758,833,1,2,1,1,,4,2,1,1,2,0,0,42,2,4,,,2,,1,8,0,1,1,1,0.781,1.437,42,2,,,,,,,,,8,3,,
759,833,2,3,1,3,2,1,,0,1,,,,62,2,1,,,2,,2,2,0,2,1,1,1.044,1.924,42,1,4,5,2,,2,,2,2,1,3,,
760,833,1,4,1,2,,3,1,0,1,1,0,1,62,2,2,,,2,,2,2,0,2,1,3,0.808,0.815,11,1,3,4,2,,1,,2,7,2,2,,2
761,833,2,1,1,1,,2,2,0,2,,,,42,2,7,,,2,,1,3,0,2,1,1,0.863,1.703,44,1,4,5,2,,1,,2,1,1,3,,
762,833,1,2,1,2,,4,2,1,1,0,1,1,43,5,8,,,2,,1,3,0,2,2,1,0.669,1.394,23,1,2,5,2,,2,,2,2,1,3,,
763,833,1,2,1,1,,3,2,1,1,0,0,1,31,4,5,,,2,,1,1,0,1,1,1,0.828,1.634,25,2,,,,,,,,,1,1,2,
764,833,1,2,1,3,4,2,2,1,1,,,,43,1,5,,,2,,1,1,0,2,2,3,1.586,3.706,37,2,,,,,,,,,2,2,,2
765,833,2,1,1,3,3,3,3,3,0,,,,22,5,2,,,2,,1,3,0,1,1,3,0.513,1.036,45,1,4,5,2,,1,,2,1,2,2,,2
766,833,1,2,1,3,1,2,2,1,1,,,,67,3,6,,,2,,1,2,0,1,1,1,0.627,1.155,42,1,4,5,1,1,,,1,1,1,3,,
767,833,1,2,1,3,2,2,2,1,1,,,,99,2,99,1,,2,,1,2,0,2,1,1,1.029,1.895,42,1,3,5,2,,2,,2,1,2,3,,
768,833,1,2,1,1,,4,2,1,1,0,0,2,38,3,6,,,2,,1,3,0,1,1,1,0.783,1.545,44,1,3,5,2,,2,,3,2,2,2,,2
769,833,2,5,1,1,,2,1,0,1,0,1,0,43,6,5,,,2,,2,2,0,2,1,3,1.064,1.073,11,1,3,5,2,,1,,2,2,1,2,,2
770,833,1,1,2,3,3,6,5,2,3,0,1,0,18,2,98,1,,2,,5,1,1,2,1,1,0.477,1.758,36,1,3,5,1,1,,,1,7,1,3,,
771,833,1,4,1,3,2,2,2,1,1,,,,74,3,7,,,2,,1,1,0,2,1,3,0.358,0.724,37,1,3,5,8,,,1,1,1,1,3,,
772,833,1,2,1,2,,4,4,1,3,,,,37,2,7,,,2,,1,1,0,1,1,3,0.604,1.219,13,1,2,5,1,2,,,1,1,1,3,,
773,833,2,2,1,2,,7,2,1,1,3,2,0,37,1,6,,,2,,1,3,0,2,2,3,1.586,3.706,37,1,3,5,1,1,,,1,1,8,1,2,
774,833,2,2,1,1,,3,2,1,1,0,1,0,27,2,5,,,2,,1,3,0,2,1,2,0.903,1.688,18,2,,,,,,,,,1,2,,2
775,833,1,2,1,1,,2,2,1,1,,,,30,2,6,,,2,,1,3,0,1,2,1,0.608,1.615,42,1,3,5,2,,2,,8,1,2,2,,2
776,833,1,2,1,1,,3,3,1,2,,,,59,5,8,,,2,,1,3,2,1,2,1,0.453,0.943,23,1,4,5,8,,,8,8,1,8,1,2,
777,833,2,1,2,3,4,3,3,1,2,,,,30,4,6,,,2,,1,2,0,2,1,1,0.885,3.263,36,1,3,5,2,,1,,2,1,2,2,,2
778,833,1,2,1,1,,7,4,2,2,0,2,1,57,1,2,,,2,,2,3,0,2,1,3,1.449,5.843,13,1,1,5,2,,1,,2,2,1,2,,1
779,833,1,1,1,1,,3,1,0,1,1,1,0,34,2,6,,,2,,5,3,2,2,1,1,0.582,0.535,42,1,3,5,8,,,9,9,9,1,9,,
780,833,2,4,1,3,2,7,3,1,2,1,3,0,40,1,1,,,2,,2,2,0,2,1,2,1.553,5.809,26,1,3,5,2,,2,,2,1,2,2,,2
781,833,1,2,1,1,,4,4,3,1,,,,25,2,9,,1,2,,1,1,4,1,1,1,0.542,1.995,36,2,,,,,,,,,2,3,,
782,833,1,1,1,1,,1,,0,1,,,,42,4,6,,,2,,1,1,0,2,2,1,0.368,0.977,36,1,2,5,1,1,,,1,1,1,3,,
783,833,1,2,1,1,,4,2,1,1,0,2,0,41,3,8,,,2,,1,3,0,1,1,2,1.621,2.452,27,1,3,5,2,,2,,3,2,1,2,,2
784,833,2,1,1,1,,1,,0,1,,,,40,3,3,,,2,,1,3,0,2,1,3,0.665,1.342,45,2,,,,,,,,,1,1,2,
785,833,1,2,1,3,1,2,2,1,1,,,,68,3,99,9,,2,,1,3,0,1,1,2,0.487,0.911,39,1,4,5,2,,2,,2,1,1,3,,
786,833,1,2,1,1,,5,5,4,1,,,,53,5,9,,1,2,,1,2,0,1,1,1,0.674,2.483,36,1,4,5,2,,2,,2,1,1,2,,2
787,833,1,5,1,1,,1,,0,1,,,,57,2,3,,,2,,2,2,0,2,1,3,0.808,1.631,24,1,3,5,2,,2,,2,2,2,3,,
788,833,1,2,1,3,2,4,2,1,1,1,1,0,34,2,99,1,,2,,1,1,0,2,2,3,0.739,1.746,21,2,,,,,,,,,1,1,2,
789,833,1,2,1,1,,4,4,1,3,,,,45,1,99,9,,2,,1,3,0,1,2,1,1.866,4.951,42,2,,,,,,,,,2,3,,
790,833,1,2,1,1,,2,2,1,1,,,,44,2,6,,,2,,1,3,0,1,2,3,0.384,0.896,54,2,,,,,,,,,1,1,2,
791,833,2,3,1,1,,2,1,1,0,0,1,0,44,4,4,,,1,2,,3,0,1,1,3,0.735,0.741,24,2,,,,,,,,,1,3,,
792,833,2,5,1,1,,4,1,0,1,3,0,0,41,5,7,,,2,,1,2,0,2,1,2,0.569,0.532,26,1,3,5,2,,2,,1,1,1,2,,2
793,833,1,1,2,1,,4,4,2,2,,,,20,2,98,1,,2,,1,2,0,2,1,1,0.955,3.516,36,1,3,5,2,,1,,2,7,2,2,,2
794,833,1,2,1,1,,4,2,1,1,,,2,48,4,9,,1,2,,5,3,0,1,2,1,0.689,1.435,25,1,3,5,9,,,9,9,9,2,2,,2
795,833,1,1,2,2,,2,2,1,1,,,,22,3,4,,,2,,1,1,0,1,1,1,0.666,1.314,23,1,4,5,1,1,,,1,7,1,3,,
796,833,1,2,1,1,,4,2,1,1,1,1,0,38,3,7,,,2,,1,2,0,1,1,2,0.606,1.132,39,1,3,5,2,,2,,3,2,2,3,,
797,833,1,2,1,1,,4,3,1,2,1,0,0,47,5,8,,,2,,1,3,0,1,1,2,0.523,0.979,18,1,3,5,2,,2,,2,1,1,2,,2
798,833,1,2,1,1,,2,2,1,1,,,,25,4,7,,,2,,1,2,0,2,2,3,0.563,1.33,28,1,3,5,2,,2,,2,2,1,8,,
799,833,1,4,1,3,5,1,,0,1,,,,59,6,7,,,2,,1,2,0,2,2,2,0.687,1.212,19,1,3,4,2,,2,,2,2,1,2,,2
800,833,1,2,1,2,,5,2,1,1,0,2,1,32,2,98,8,,2,,1,1,0,2,1,3,2.089,3.44,22,1,2,5,2,,8,,3,1,2,8,,
801,833,2,1,1,3,3,4,4,4,0,,,,18,2,1,,,2,,1,1,0,1,2,2,0.697,1.23,19,2,,,,,,,,,1,3,,
802,833,2,2,1,3,2,5,2,1,1,0,2,1,27,2,6,,,2,,1,3,0,2,1,2,0.903,1.688,17,1,3,3,1,1,,,1,7,2,3,,
803,833,2,2,1,1,,2,1,0,1,1,0,0,20,2,1,,,2,,1,1,0,2,1,3,1.714,1.411,48,1,3,4,0,,,1,3,7,1,8,,
804,833,1,2,1,1,,5,2,1,1,2,1,0,40,2,6,,,2,,1,1,0,1,2,2,0.82,1.447,31,1,3,5,1,2,,,1,1,1,1,1,
805,833,1,1,2,1,,4,3,1,2,1,0,0,18,2,9,,2,1,1,,3,1,2,1,3,0.857,2.823,48,1,4,5,2,,1,,2,7,1,2,,1
806,833,1,1,2,1,,3,3,2,1,,,,31,5,7,,,2,,1,3,0,1,1,2,0.64,2.395,17,1,4,5,2,,2,,3,1,1,3,,
807,833,2,2,1,1,,5,2,1,1,1,2,0,33,3,4,,,2,,1,1,0,2,2,2,1.221,2.156,20,1,3,4,1,2,,,1,7,1,1,1,
808,833,2,2,1,1,,3,3,1,2,,,,44,5,8,,,2,,1,3,0,1,1,3,0.756,1.309,1,1,3,5,8,,,0,0,1,1,3,,
809,833,2,1,1,1,,1,,0,1,,,,34,4,6,,,2,,2,2,0,2,1,3,1.799,3.119,47,1,4,5,2,,1,,2,2,2,2,,2
810,833,2,1,1,1,,1,,0,1,,,,22,3,99,9,,2,,2,2,0,2,1,2,1.184,2.214,17,1,3,5,0,,,2,3,7,8,3,,
811,833,2,5,1,3,1,1,,0,1,,,,62,3,3,,,2,,2,2,0,2,1,3,1.875,3.089,48,1,4,5,2,,1,,2,1,1,3,,
812,833,1,1,2,3,3,4,3,2,1,1,0,0,18,1,6,,,1,1,,1,0,1,1,3,1.191,3.926,40,2,,,,,,,,,2,1,2,
813,833,1,2,1,1,,4,3,2,1,0,1,0,44,2,8,,,2,,1,3,2,2,1,3,0.772,1.272,48,1,3,5,1,2,,,1,1,1,3,,
814,833,1,2,1,1,,2,2,1,1,,,,99,4,9,,2,2,,1,3,4,2,1,3,0.703,1.159,48,1,4,5,1,1,,,1,1,1,2,,1
815,833,9,2,2,3,1,3,3,2,1,,,,58,3,99,9,,2,,1,3,0,2,1,3,1.174,1.933,48,1,4,5,1,1,,,1,1,1,3,,
816,833,1,2,1,1,,2,2,1,1,,,,38,5,9,,1,2,,1,1,1,1,1,3,0.534,0.878,48,1,4,5,1,1,,,3,1,1,2,,2
817,833,2,5,1,1,,1,,0,1,,,,29,5,4,,,2,,2,2,1,2,1,3,1.271,2.094,48,2,,,,,,,,,1,3,,
818,833,2,1,1,1,,1,,0,1,,,,36,4,5,,,2,,1,2,0,2,1,2,0.508,0.951,17,1,3,5,2,,1,,2,2,2,3,,
819,833,1,1,1,1,,2,2,1,1,,,,35,4,6,,,2,,1,8,2,2,1,3,0.588,0.969,48,1,3,5,8,,,8,8,1,2,2,,2
820,833,1,2,1,2,,3,3,2,1,,,,50,5,98,8,,2,,1,1,1,2,2,2,0.238,0.506,55,1,3,5,9,,,9,3,1,1,2,,2
821,833,1,2,1,1,,5,2,1,1,0,1,2,35,4,6,,,2,,1,1,0,1,1,3,0.756,1.309,47,2,,,,,,,,,2,3,,
822,833,1,1,1,1,,1,,1,0,,,,32,4,4,,,2,,1,3,0,1,1,2,1.714,1.296,19,1,3,5,2,,2,,2,2,2,3,,
823,833,1,2,1,1,,4,2,1,1,0,0,2,28,3,6,,,2,,1,3,0,1,1,2,0.841,1.572,17,1,4,5,2,,1,,2,2,8,2,,2
824,833,1,1,1,1,,3,1,1,0,2,0,0,99,2,99,9,,2,,1,1,0,1,1,4,1.029,0.987,41,2,,,,,,,,,1,3,,
825,833,1,2,1,1,,5,2,1,1,1,1,1,32,2,5,,,2,,1,3,0,1,2,3,1.481,3.04,22,1,2,5,2,,2,,2,1,2,8,,
826,833,1,2,1,1,,5,4,1,3,0,1,0,49,3,7,,,2,,1,1,0,2,1,1,0.958,3.527,36,1,4,5,1,2,,,1,1,1,3,,
827,833,2,5,1,3,5,1,,1,0,,,,53,2,99,2,,2,,2,2,0,1,1,3,2.539,2.092,5,1,2,5,2,,1,,2,1,2,2,,2
828,833,1,4,1,1,,1,,1,0,,,,60,5,9,,1,2,,1,1,1,1,2,3,0.444,0.523,28,1,4,5,8,,,1,8,1,1,2,,2
829,833,2,2,1,1,,2,2,1,1,,,,30,5,8,,,2,,1,2,0,1,1,4,0.941,1.554,35,1,4,5,2,,1,,2,7,2,2,,2
830,833,1,1,1,1,,2,2,1,1,,,,38,4,6,,,2,,2,2,1,2,2,3,0.258,0.601,51,1,4,5,2,,1,,2,2,2,2,,2
831,833,1,2,1,1,,7,2,1,1,2,3,0,39,2,4,,,2,,1,3,0,1,2,4,0.634,1.323,49,1,2,5,8,,,1,1,1,1,1,1,
832,833,1,5,1,1,,2,2,1,1,,,,39,3,6,,,2,,1,3,0,1,1,4,0.955,1.834,53,1,4,5,1,2,,,3,1,2,3,,
833,833,1,4,1,3,1,1,,0,1,,,,77,3,99,9,,2,,1,3,0,2,1,4,0.826,1.365,8,1,4,5,2,,2,,3,2,2,3,,
834,833,1,2,1,1,,3,2,1,1,0,0,1,35,3,3,,,2,,1,1,0,1,1,4,0.955,1.834,41,1,3,5,8,,,1,3,1,1,8,,
835,833,1,2,1,1,,6,4,3,1,0,2,0,40,6,3,,,2,,1,3,1,1,1,4,0.477,1.834,53,2,,,,,,,,,2,1,2,
836,833,1,5,1,1,,3,3,2,1,,,,49,3,99,9,,2,,1,3,2,2,1,4,0.587,1.125,6,1,4,5,2,,2,,3,1,1,2,,2
837,833,1,5,1,1,,3,2,1,1,0,0,1,33,4,3,,,2,,2,2,0,1,2,3,0.838,1.979,1,1,4,5,2,,1,,2,7,2,2,,2
838,833,1,4,1,2,,1,,0,1,,,,72,3,3,,,2,,1,3,0,2,1,4,0.568,1.089,6,1,4,5,8,,,8,3,8,1,2,,2
839,833,1,1,2,2,,5,5,3,2,,,,19,3,4,,,2,,1,3,0,2,1,4,1.088,3.597,8,1,1,3,2,,2,,2,7,2,3,,
840,833,1,1,1,1,,1,,0,1,,,,39,5,7,,,2,,1,3,0,2,1,4,0.802,1.539,53,1,4,5,2,,2,,2,2,2,2,,2
841,833,1,1,2,3,4,6,6,4,2,,,,32,4,5,,,2,,1,2,0,1,1,4,1.01,3.877,6,1,4,5,2,,1,,2,2,8,3,,
842,833,1,2,1,1,,2,2,1,1,,,,33,3,8,,,1,1,,2,1,1,1,4,0.663,1.273,6,1,4,5,2,,1,,2,2,1,2,,2
843,833,1,2,1,3,1,2,2,1,1,,,,62,5,4,,,2,,1,1,0,1,1,4,1.085,2.083,53,1,4,5,1,1,,,1,1,1,3,,
844,833,1,3,1,1,,3,1,1,0,0,0,2,26,4,6,,,2,,1,3,0,1,1,4,1.01,0.97,6,2,,,,,,,,,9,3,,
845,833,2,5,1,1,,1,,0,1,,,,35,2,3,,,2,,1,3,0,2,1,4,1.053,2.021,6,2,,,,,,,,,2,2,,2
846,833,1,1,1,1,,1,,0,1,,,,32,4,6,,,2,,1,0,0,2,1,4,1.084,2.082,6,1,4,5,0,,,2,3,0,2,2,,2
847,833,2,1,1,1,,2,2,0,2,,,,26,4,8,,,2,,1,1,0,2,1,1,0.888,1.754,25,2,,,,,,,,,2,8,,
848,833,1,2,1,1,,3,2,1,1,0,0,1,27,3,5,,,2,,1,1,0,2,2,3,0.572,1.336,37,1,3,2,8,,,2,2,8,2,3,,
849,833,1,2,1,3,4,3,2,1,1,0,0,1,23,2,4,,,2,,1,2,0,2,2,3,0.607,1.433,47,1,3,5,2,,1,,2,7,2,3,,
850,833,1,4,1,3,1,1,,0,1,,,,90,2,8,,,2,,1,1,0,2,1,2,0.562,1.051,39,1,4,5,1,1,,,3,1,2,1,1,
851,833,1,2,1,1,,4,2,1,1,0,2,0,37,4,8,,,2,,1,3,0,1,2,3,0.293,0.683,37,1,4,5,2,,1,,3,1,2,3,,
852,833,2,4,1,3,5,7,1,0,1,1,1,4,60,2,1,,,2,,2,2,1,2,1,3,0.54,0.544,12,1,4,5,2,,1,,3,2,1,3,,
853,833,1,2,1,3,1,2,2,1,1,,,,65,4,3,,,2,,1,3,0,2,1,1,0.355,0.7,25,1,3,5,8,,,8,3,1,8,8,,
854,833,1,2,1,1,,3,2,1,1,0,0,1,28,5,9,,2,2,,1,3,0,1,1,1,0.828,1.634,9,1,3,5,1,1,,,1,1,1,3,,
855,833,1,1,2,2,,4,3,2,1,1,0,0,18,2,2,,,2,,1,3,0,1,2,3,0.327,1.524,13,1,3,4,2,,2,,2,1,1,3,,
