ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8,AW9,AW9A,AW9A2
866,933,1,2,1,1,,4,2,1,1,2,0,0,44,2,6,,,2,,1,3,0,1,1,3,0.628,1.18,51,1,2,5,1,1,,,1,1,1,3,,
867,933,2,1,1,1,,1,,0,1,,,,50,5,99,9,,2,,1,3,0,2,1,1,0.543,0.901,44,1,3,5,8,,,2,8,9,3,3,,
868,933,1,1,2,1,,3,3,2,1,,,,24,5,7,,,2,,1,3,1,1,1,1,0.472,1.83,36,1,4,5,2,,2,,3,2,2,2,,1
869,933,2,1,1,1,,1,,0,1,,,,62,6,4,,,2,,1,3,0,2,1,2,0.675,1.358,26,1,3,5,9,,,2,8,1,3,3,,
870,933,2,1,1,1,,1,,0,1,,,,34,2,6,,,2,,1,1,0,2,2,1,0.728,1.565,42,2,,,,,,,,,2,3,,
871,933,1,2,1,3,2,2,2,1,1,,,,60,2,8,,,2,,1,2,0,2,1,3,0.695,1.306,24,2,,,,,,,,,2,1,2,
872,933,2,2,1,3,4,4,2,1,1,0,1,1,39,3,7,,,2,,1,1,0,1,1,3,0.628,1.18,12,2,,,,,,,,,3,1,2,
873,933,1,5,1,1,,3,1,0,1,2,0,0,35,3,2,,,2,,1,3,0,2,1,2,0.707,0.711,26,1,3,4,0,,,2,3,1,3,3,,
874,933,1,3,1,3,3,4,1,0,1,0,0,3,33,3,1,,,2,,1,3,0,2,1,2,0.84,0.843,18,2,,,,,,,,,8,8,,
875,933,2,2,1,3,3,2,2,1,1,,,,26,4,6,,,2,,1,1,0,1,1,3,0.497,0.934,45,1,4,5,1,1,,,1,1,1,1,1,
876,933,2,1,2,1,,5,5,2,3,,,,23,2,8,,,2,,1,1,0,1,2,3,0.536,2.429,24,2,,,,,,,,,3,1,1,
877,933,1,4,1,3,1,1,,0,1,,,,70,1,2,,,2,,1,1,0,2,2,2,1.515,2.933,39,1,4,5,9,,,1,9,1,8,1,2,
878,933,1,4,1,1,,1,,0,1,,,,55,5,8,,,2,,1,3,0,2,1,2,0.547,1.1,26,1,4,5,8,,,8,8,9,3,3,,
879,933,1,5,1,1,,1,,1,0,,,,44,2,6,,,2,,1,1,0,1,1,1,0.813,0.788,42,1,3,5,1,1,,,1,1,2,1,1,
880,933,1,1,1,1,,1,,1,0,,,,46,4,8,,,2,,1,3,0,1,1,3,0.54,0.508,24,2,,,,,,,,,3,3,,
881,933,2,1,1,2,,1,,1,0,,,,36,6,99,9,,2,,1,3,0,1,1,1,0.863,0.716,25,2,,,,,,,,,2,3,,
882,933,1,3,1,3,3,2,1,0,1,1,0,0,37,4,1,,,2,,2,2,0,2,1,2,0.808,0.812,26,1,3,5,2,,1,,2,2,2,3,,
883,933,1,5,2,3,5,2,2,1,1,,,,52,1,2,,,2,,1,2,0,2,1,2,1.344,2.701,39,2,,,,,,,,,2,3,,
884,933,1,5,1,1,,1,,0,1,,,,46,2,4,,,2,,1,2,0,2,1,2,0.474,0.952,39,1,2,5,9,,,9,9,1,2,3,,
885,933,2,5,1,1,,2,1,1,0,0,0,1,35,1,2,,,2,,1,3,0,1,1,3,1.782,1.673,12,2,,,,,,,,,3,3,,
886,933,1,2,1,1,,4,2,1,1,0,1,1,43,5,9,,1,2,,1,3,0,1,1,1,0.699,1.161,25,1,3,5,2,,2,,3,1,3,3,,
887,933,1,2,1,1,,3,2,1,1,0,0,1,30,4,8,,,2,,2,3,0,1,1,3,0.7,1.316,13,1,3,3,1,2,,,3,1,3,3,,
888,933,2,2,1,1,,2,2,1,1,,,,71,2,6,,,2,,1,3,0,1,1,3,0.482,0.904,51,2,,,,,,,,,2,3,,
889,933,1,2,1,2,,3,2,1,1,0,0,1,25,4,5,,,2,,1,3,0,2,1,2,0.681,1.368,18,2,,,,,,,,,2,3,,
890,933,1,2,1,3,5,3,1,0,1,1,1,0,35,3,1,,,2,,1,1,2,2,1,3,0.541,0.509,12,1,4,5,1,1,,,1,1,3,1,1,
891,933,1,1,1,1,,3,2,1,1,0,1,0,41,2,4,,,2,,2,2,0,1,1,2,0.86,1.73,26,1,3,5,2,,1,,2,2,2,3,,
892,933,1,2,1,3,1,2,2,1,1,,,,68,3,9,,2,2,,1,1,0,1,1,2,0.468,0.94,26,1,4,5,1,2,,,3,1,1,3,,
893,933,2,5,1,1,,1,,1,0,,,,50,2,6,,,2,,2,2,0,1,1,1,1.155,1.119,36,1,3,4,0,,,2,2,2,2,3,,
894,933,2,1,1,3,4,1,,1,0,,,,51,1,1,,,2,,2,3,0,1,1,3,2.529,2.377,24,1,4,5,2,,1,,2,2,2,3,,
895,933,1,2,1,1,,5,2,1,1,0,1,2,26,1,6,,,2,,1,3,0,1,1,3,1.739,3.269,24,1,2,4,2,,2,,2,1,2,3,,
896,933,1,2,1,1,,2,2,1,1,,,,59,2,5,,,2,,1,8,0,1,1,1,1.267,2.103,44,1,2,5,8,,,8,8,1,2,3,,
897,933,1,5,1,1,,2,2,1,1,,,,49,3,7,,,2,,1,2,0,2,2,3,0.358,0.812,37,2,,,,,,,,,2,1,2,
898,933,1,2,1,1,,2,2,1,1,,,,40,2,6,,,2,,1,3,0,1,1,2,0.611,1.227,18,2,,,,,,,,,2,3,,
899,933,1,2,1,1,,2,2,1,1,,,,29,2,6,,,2,,1,2,0,2,1,3,0.864,1.623,54,1,3,5,2,,1,,2,2,3,3,,
900,933,1,2,1,1,,3,2,1,1,0,0,1,39,3,6,,,2,,1,3,0,1,1,2,0.611,1.227,26,1,3,5,8,,,8,8,2,3,3,,
901,933,2,5,1,3,3,4,2,1,1,0,0,2,21,1,4,,,2,,1,8,0,2,1,3,1.666,2.894,47,2,,,,,,,,,2,3,,
902,933,1,2,1,1,,2,2,1,1,,,,25,5,9,,2,2,,1,1,0,1,1,1,0.644,1.247,34,2,,,,,,,,,2,2,,2
903,933,1,2,1,1,,2,2,1,1,,,,27,2,6,,,2,,1,3,0,2,1,1,1.187,1.969,44,1,3,5,2,,1,,2,1,3,3,,
904,933,2,1,1,3,4,4,1,0,1,0,1,2,25,2,2,,,2,,2,2,0,2,1,1,1.576,1.527,36,2,,,,,,,,,3,3,,
905,933,1,2,1,1,,2,2,1,1,,,,47,2,8,,,2,,1,1,0,1,1,1,0.819,1.588,36,2,,,,,,,,,3,2,,1
906,933,2,5,1,1,,3,3,0,3,,,,40,2,3,,,2,,2,2,0,2,1,2,0.996,2.003,26,1,2,3,8,,,2,3,1,2,2,,1
907,933,1,2,1,1,,6,2,1,1,4,0,0,43,3,7,,,2,,1,3,0,2,1,1,0.941,1.825,36,1,4,5,1,2,,,1,1,3,2,,2
908,933,1,2,1,1,,5,2,1,1,2,1,0,45,4,9,,2,2,,1,3,0,1,1,2,0.499,1.002,18,1,4,5,2,,1,,3,2,3,2,,1
909,933,1,4,1,3,1,2,2,1,1,,,,87,4,98,2,,2,,1,2,0,2,1,3,0.467,0.877,37,1,4,5,2,,1,,2,2,2,8,,
910,933,1,2,1,1,,3,3,2,1,,,,43,3,7,,,2,,1,1,0,2,1,2,0.707,1.42,18,1,4,5,2,,2,,2,2,1,3,,
911,933,1,2,1,1,,5,2,1,1,2,1,0,41,5,8,,,2,,1,3,0,1,1,3,0.509,0.957,51,1,3,5,2,,1,,2,7,2,3,,
913,933,1,2,2,1,,4,2,1,1,2,0,0,40,3,7,,,2,,1,2,0,2,1,2,0.707,1.42,26,1,3,5,9,,,9,9,1,1,3,,
914,933,1,5,1,1,,3,2,1,1,1,0,0,38,4,8,,,2,,1,1,0,2,1,1,0.763,1.48,42,1,2,5,1,1,,,1,1,3,3,,
915,933,2,2,1,1,,2,2,1,1,,,,28,4,5,,,2,,1,3,0,1,2,3,0.366,0.828,54,2,,,,,,,,,1,3,,
916,933,1,2,1,2,,5,3,1,2,2,0,0,39,2,8,,,2,,1,2,0,2,1,2,0.707,2.842,39,1,2,5,2,,1,,2,1,2,3,,
917,933,1,5,1,1,,3,1,0,1,2,0,0,40,1,5,,,2,,1,3,0,2,1,2,2.005,2.015,26,1,3,4,0,,,2,3,7,2,3,,
918,933,2,2,1,1,,2,2,1,1,,,,39,5,7,,,2,,1,3,1,2,1,1,0.405,0.672,25,1,3,5,1,2,,,1,1,2,3,,
919,933,8,2,1,1,,2,2,1,1,,,,27,4,99,9,,2,,1,8,0,1,1,2,0.483,0.971,39,1,4,5,0,,,2,0,2,3,2,,2
920,933,1,2,1,1,,5,3,1,2,1,0,1,36,2,8,,,2,,1,3,0,2,1,1,0.941,3.65,42,1,2,3,2,,2,,2,7,2,3,,
921,933,1,2,1,1,,3,3,2,1,,,,53,4,8,,,2,,1,3,0,1,1,1,0.705,2.339,25,1,3,5,2,,1,,8,7,2,2,,1
922,933,1,1,2,1,,3,3,2,1,,,,43,2,3,,,2,,1,2,0,1,1,3,0.628,2.361,13,1,3,5,2,,2,,2,8,2,3,,
923,933,1,2,1,1,,4,4,2,2,,,,59,2,3,,,2,,1,1,0,1,1,1,1.194,4.63,36,1,4,4,8,,,0,8,1,3,3,,
924,933,1,2,1,3,2,2,2,1,1,,,,75,1,1,,,2,,1,2,0,2,1,2,1.587,3.19,39,2,,,,,,,,,2,3,,
925,933,1,2,1,3,2,2,2,1,1,,,,53,6,7,,,2,,1,1,0,2,1,1,0.631,1.224,34,1,3,5,2,,2,,2,1,3,3,,
926,933,2,1,2,1,,2,2,2,0,,,,28,4,8,,,2,,1,3,0,1,1,1,0.683,1.133,25,2,,,,,,,,,3,3,,
927,933,2,2,1,1,,4,2,1,1,0,1,1,32,2,4,,,2,,2,3,0,1,1,2,0.841,1.688,39,2,,,,,,,,,2,3,,
928,933,2,1,1,3,3,2,1,0,1,0,0,1,21,2,1,,,2,,1,2,0,2,1,2,1.182,1.187,26,1,2,5,2,,1,,2,7,1,3,,
929,933,1,4,1,3,4,2,2,0,2,,,,25,2,1,,,2,,2,3,0,2,1,1,1.576,3.056,42,2,,,,,,,,,8,2,,2
930,933,1,2,1,1,,2,2,1,1,,,,39,4,4,,,2,,1,0,0,1,2,1,0.429,0.922,36,1,4,5,8,,,0,3,7,1,3,,
931,933,1,2,1,1,,3,2,1,1,1,0,0,30,2,4,,,2,,1,2,0,1,2,3,0.451,1.021,13,1,1,5,2,,2,,2,2,2,3,,
932,933,1,4,1,3,1,1,,0,1,,,,81,2,98,2,,2,,1,2,0,2,2,2,0.507,0.981,39,1,3,5,2,,2,,3,1,3,2,,1
933,933,1,2,1,3,5,1,,1,0,,,,48,3,1,,,2,,1,1,1,1,1,1,0.599,0.498,25,1,4,5,1,1,,,1,1,1,1,1,
934,933,1,5,1,1,,4,1,0,1,0,2,1,31,3,3,,,2,,1,1,0,2,2,2,0.759,0.735,39,1,2,5,8,,,1,8,1,2,2,,2
935,933,1,2,1,1,,4,2,1,1,0,2,0,37,4,9,,1,2,,1,3,3,1,1,3,0.271,0.509,37,2,,,,,,,,,2,3,,
936,933,1,2,1,1,,2,2,1,1,,,,31,2,6,,,2,,1,2,0,1,1,1,0.793,1.539,34,2,,,,,,,,,3,3,,
937,933,1,2,1,3,5,4,3,1,2,1,0,0,46,3,6,,,2,,1,3,0,2,1,3,0.488,1.832,37,1,3,4,2,,1,,2,2,2,3,,
938,933,1,2,1,1,,2,2,1,1,,,,23,2,99,2,,2,,1,1,0,1,2,1,0.614,1.32,36,1,3,5,1,1,,,1,9,2,3,,
939,933,2,1,1,3,4,3,3,2,1,,,,23,2,2,,,2,,1,3,0,1,2,2,0.641,2.483,39,2,,,,,,,,,2,3,,
940,933,1,2,1,1,,4,2,1,1,0,1,1,37,3,8,,,2,,1,3,0,1,1,2,0.611,1.227,26,1,1,5,8,,,2,2,2,1,3,,
941,933,2,2,1,1,,4,2,1,1,1,1,0,39,5,6,,,2,,1,3,0,1,2,1,0.319,0.658,44,2,,,,,,,,,3,3,,
942,933,2,5,1,1,,1,,1,0,,,,35,2,3,,,2,,2,2,0,1,1,3,0.885,0.831,12,1,4,5,2,,2,,2,1,3,1,2,
943,933,1,2,1,1,,2,2,1,1,,,,45,2,8,,,2,,2,2,0,1,1,3,0.892,1.676,24,1,4,5,2,,1,,2,2,2,3,,
944,933,1,2,1,1,,2,2,1,1,,,,43,4,9,,1,2,,1,3,0,1,1,3,0.509,0.957,51,1,4,2,1,1,,,3,1,3,3,,
945,933,1,2,2,1,,3,3,1,2,,,,55,2,9,,2,2,,1,1,1,2,1,1,0.45,1.744,36,1,4,5,1,1,,,1,1,3,3,,
946,933,1,2,1,2,,3,2,1,1,1,0,0,35,2,1,,,2,,1,3,0,2,1,2,0.707,1.42,18,2,,,,,,,,,3,3,,
947,933,1,5,1,1,,3,3,2,1,,,,52,6,8,,,2,,9,2,0,1,1,1,0.988,3.28,25,1,3,5,2,,1,,2,2,2,3,,
948,933,1,1,1,1,,4,3,1,2,1,0,0,33,4,6,,,2,,1,2,0,1,2,1,0.418,0.9,36,1,4,5,2,,2,,2,2,1,3,,
949,933,1,2,1,3,1,2,2,1,1,,,,65,1,5,,,2,,1,3,0,1,1,3,1.365,2.565,12,1,4,5,2,,1,,2,2,2,3,,
950,933,1,5,1,1,,1,,1,0,,,,50,3,5,,,2,,1,1,0,1,1,3,0.633,0.594,51,2,,,,,,,,,3,2,,1
951,933,1,5,1,1,,1,,1,0,,,,54,3,8,,,2,,1,8,0,1,1,3,0.633,0.594,12,1,4,5,8,,,8,8,1,2,3,,
952,933,1,1,1,2,,3,2,1,1,1,0,0,18,2,6,,,2,,1,3,0,1,1,3,0.729,1.37,12,1,3,2,1,2,,,2,7,3,3,,
953,933,1,2,1,1,,5,2,1,1,0,2,1,42,4,8,,,2,,1,3,0,1,1,1,0.699,1.161,25,1,3,5,0,,,1,1,1,1,3,,
954,933,1,2,1,1,,2,2,1,1,,,,52,3,9,,2,2,,1,2,2,1,1,3,0.316,0.594,13,1,4,5,2,,1,,2,1,2,3,,
955,933,1,2,1,1,,2,2,1,1,,,,36,2,5,,,2,,1,8,0,1,2,2,0.552,1.07,18,2,,,,,,,,,8,3,,
956,933,2,1,1,1,,1,,1,0,,,,32,4,4,,,2,,1,1,0,1,1,2,1.216,1.063,27,1,3,4,1,1,,,1,1,2,3,,
957,933,1,2,1,1,,2,2,1,1,,,,47,4,99,9,,2,,1,3,0,1,1,3,0.512,0.964,45,1,4,5,1,1,,,1,1,3,3,,
958,933,2,1,1,1,,1,,1,0,,,,24,2,6,,,2,,2,2,0,1,1,2,0.999,1.004,26,2,,,,,,,,,2,3,,
959,933,1,2,1,3,1,2,2,1,1,,,,77,4,9,,1,2,,1,1,0,1,1,2,0.735,1.477,17,1,4,5,1,2,,,1,1,3,3,,
960,933,1,5,1,3,1,1,,1,0,,,,60,5,6,,,2,,2,2,1,1,1,2,0.512,0.515,26,1,2,5,2,,1,,2,2,2,3,,
961,933,1,2,1,1,,4,2,1,1,0,0,2,39,5,99,9,,2,,1,3,0,1,1,2,1.246,2.178,27,1,4,5,2,,8,,2,2,2,3,,
962,933,1,2,1,2,,2,2,1,1,,,,62,4,5,,,2,,1,3,0,1,2,2,0.657,1.274,26,1,4,5,2,,2,,8,1,1,2,,2
963,933,1,2,1,1,,2,2,1,1,,,,54,2,2,,,2,,1,3,0,1,2,2,0.557,1.078,17,1,1,3,1,2,,,1,7,3,3,,
964,933,1,2,1,1,,2,2,1,1,,,,54,3,98,1,,2,,1,3,0,1,1,2,0.616,1.236,17,1,3,4,1,2,,,1,1,2,2,,2
965,933,1,2,1,1,,3,3,2,1,,,,55,2,8,,,2,,1,2,0,1,1,2,0.897,3.604,55,1,3,5,2,,1,,2,2,2,2,,1
966,933,2,1,1,2,,1,,1,0,,,,28,4,1,,,2,,1,1,0,1,1,2,1.216,1.063,29,1,3,5,2,,2,,3,1,3,3,,
967,933,1,5,1,1,,1,,1,0,,,,34,2,1,,,2,,1,3,0,1,2,2,0.881,0.971,19,2,,,,,,,,,3,3,,
968,933,1,2,1,1,,2,2,1,1,,,,59,5,7,,,2,,5,1,0,1,2,2,1.074,2.366,20,1,3,5,2,,2,,3,1,3,2,,1
969,933,2,1,1,3,4,1,,1,0,,,,47,5,7,,,2,,1,1,0,1,1,2,0.499,0.501,17,1,1,5,8,,,2,2,1,3,3,,
970,933,2,1,2,1,,3,3,3,0,,,,18,1,2,,,2,,1,0,0,1,1,2,1.784,3.118,27,2,,,,,,,,,2,3,,
971,933,1,2,1,3,1,2,2,1,1,,,,65,4,8,,,2,,1,2,0,1,2,2,0.343,0.664,17,1,4,5,2,,2,,3,1,2,2,,1
972,933,1,2,1,1,,2,2,1,1,,,,50,4,6,,,2,,1,3,9,1,2,2,0.451,0.874,55,1,4,5,2,,1,,0,2,2,3,,
973,933,1,2,1,1,,4,2,1,1,0,1,1,35,3,6,,,2,,1,1,0,1,2,2,0.903,1.988,20,1,2,5,2,,2,,3,1,2,3,,
974,933,1,2,1,3,4,4,3,2,1,0,1,0,52,5,99,9,,2,,1,2,1,1,2,2,0.369,1.623,19,1,3,5,2,,1,,2,2,2,3,,
975,933,1,2,1,3,1,2,2,1,1,,,,61,3,7,,,2,,1,1,0,1,2,2,0.812,1.571,17,1,4,5,1,1,,,1,1,2,3,,
976,933,1,2,1,1,,2,2,1,1,,,,64,2,5,,,2,,1,1,0,1,2,2,0.812,1.571,17,1,3,5,2,,1,,8,1,3,3,,
977,933,1,2,1,1,,2,2,1,1,,,,57,3,7,,,2,,1,1,0,1,1,2,2.258,3.946,27,1,3,5,1,1,,,1,1,1,3,,
978,933,1,1,2,2,,4,4,2,2,,,,20,2,8,,,2,,1,1,1,1,1,2,0.892,3.118,29,1,3,5,0,,,1,1,7,1,3,,
979,933,1,2,1,1,,2,2,1,1,,,,59,2,7,,,2,,1,2,0,1,2,2,1.325,2.919,19,1,4,5,0,,,2,0,2,2,3,,
980,933,2,2,1,2,,2,2,1,1,,,,24,5,6,,,2,,1,3,0,1,1,2,1.784,3.118,27,2,,,,,,,,,3,3,,
981,933,2,3,1,1,,2,1,1,0,0,1,0,49,4,5,,,2,,1,3,0,1,2,2,0.509,0.493,17,2,,,,,,,,,3,3,,
982,933,1,1,1,1,,2,2,2,0,,,,61,4,7,,,2,,1,3,1,1,1,2,0.364,0.73,17,1,4,5,1,2,,,8,1,8,3,,
983,933,1,2,1,1,,3,2,1,1,1,0,0,64,1,4,,,2,,1,2,0,1,1,2,2.543,5.111,17,1,3,5,2,,1,,2,2,2,3,,
984,933,1,2,1,1,,4,2,1,1,0,1,1,36,6,98,1,,2,,1,2,0,2,1,4,1.258,2.545,6,1,3,5,2,,2,,8,2,3,2,,1
985,933,1,2,1,2,,4,2,1,1,0,0,2,30,2,2,,,2,,1,1,0,2,2,4,0.983,2.032,16,1,2,4,1,1,,,1,1,3,3,,
986,933,1,2,1,2,,2,2,1,1,,,,45,2,8,,,2,,1,2,0,2,2,4,0.555,1.147,30,1,3,5,1,2,,,8,1,2,3,,
987,933,1,2,1,1,,3,3,2,1,,,,44,2,6,,,2,,1,2,0,2,1,4,1.252,2.36,49,1,4,5,2,,1,,2,1,2,2,,1
988,933,1,2,1,2,,5,3,1,2,0,2,0,34,5,9,,1,1,1,,3,0,2,1,4,1.211,4.9,6,2,,,,,,,,,2,2,,1
989,933,1,2,1,1,,5,2,1,1,0,0,3,39,4,6,,,2,,1,2,0,1,1,4,0.876,1.652,8,1,3,4,0,,,2,0,2,2,2,,1
990,933,1,2,1,2,,5,2,1,1,1,1,1,25,3,9,,2,2,,1,1,0,2,2,4,0.605,1.202,6,1,4,5,1,1,,,1,1,3,3,,
991,933,2,2,1,3,5,4,3,2,1,1,0,0,44,2,98,9,,2,,1,1,0,1,1,4,1.081,4.075,4,1,3,4,1,2,,,3,1,2,3,,
992,933,1,2,1,1,,4,3,1,2,1,0,0,48,5,9,,2,2,,1,2,1,2,1,4,0.34,1.283,8,1,3,5,2,,1,,2,2,8,3,,
993,933,1,2,1,3,2,3,2,1,1,0,1,0,40,2,8,,,2,,1,1,0,2,1,4,1.252,2.36,8,2,,,,,,,,,1,3,,
994,933,1,2,1,3,1,2,2,1,1,,,,82,5,98,8,,2,,1,3,0,2,1,4,0.808,1.633,6,1,3,5,8,,,0,8,1,2,3,,
995,933,1,2,2,1,,4,2,1,1,1,1,0,35,2,8,,,2,,1,1,0,2,1,4,1.252,2.36,49,1,3,5,1,1,,,2,1,2,2,,2
996,933,1,2,1,1,,2,2,1,1,,,,44,4,5,,,2,,1,2,0,1,2,4,0.579,1.198,16,1,3,5,2,,1,,3,2,3,3,,
997,933,1,2,1,3,2,3,3,2,1,,,,58,1,3,,,1,1,,2,0,2,1,4,3.028,6.125,53,2,,,,,,,,,2,3,,
998,933,2,3,1,3,4,4,1,0,1,0,2,1,27,2,1,,,1,1,,3,0,2,1,4,1.494,1.511,6,2,,,,,,,,,2,1,1,
999,933,1,5,1,3,1,1,,0,1,,,,68,4,99,9,,2,,1,1,0,2,1,4,0.851,1.723,6,1,2,5,1,2,,,1,1,3,3,,
1000,933,1,2,1,1,,2,2,1,1,,,,62,4,9,,1,2,,1,2,0,2,1,4,0.974,1.971,6,1,4,5,2,,1,,2,2,2,3,,
1001,933,1,5,1,1,,2,1,0,1,1,0,0,42,4,8,,,2,,1,2,0,2,1,4,1.019,1.032,6,1,3,5,1,1,,,1,1,2,2,,2
1002,933,1,5,1,3,2,5,2,1,1,1,2,0,31,1,1,,,2,,1,3,0,2,1,4,3.055,6.18,6,2,,,,,,,,,2,3,,
1003,933,1,1,1,2,,3,3,2,1,,,,37,3,8,,,2,,1,3,0,1,1,4,1.081,4.075,49,1,4,5,2,,1,,2,2,3,3,,
1004,933,2,2,1,1,,2,2,1,1,,,,25,2,8,,,2,,2,0,0,1,1,4,1.494,3.024,6,1,3,4,1,1,,,1,1,2,1,2,
1005,933,1,2,1,3,1,2,2,1,1,,,,72,3,99,9,,2,,1,3,0,1,1,4,0.832,1.685,53,1,4,5,0,,,0,3,1,2,2,,1
1006,933,1,2,1,1,,5,2,1,1,1,1,1,36,2,8,,,2,,1,3,0,1,1,4,1.086,2.198,6,2,,,,,,,,,2,3,,
1007,933,1,2,1,1,,3,2,1,1,0,1,0,31,4,6,,,2,,1,1,0,1,1,4,0.855,1.613,49,2,,,,,,,,,1,3,,
